date,temp,umid,solar,ws,wd,gust,gust_dir,prec,dewpoint,heat_index,wind_chill
2025-08-21 10:00:00,24.9,70.58333333333333,565.1775,0.5433333333333333,91.37043296479403,3.4,,0.0,19.191666666666666,24.9,24.9
2025-08-21 11:00:00,26.691666666666666,62.06666666666667,632.0461666666666,0.9600000000000001,95.69560907591887,4.5,,0.0,18.83833333333333,26.896666666666665,26.691666666666666
2025-08-21 12:00:00,25.993333333333332,60.61666666666667,566.7648333333333,1.8733333333333335,168.12047739051724,6.7,,0.0,17.795,25.993333333333332,25.993333333333332
2025-08-21 13:00:00,25.353333333333335,58.166666666666664,405.30216666666666,1.5466666666666666,121.87620043289813,7.8,,0.0,16.555,25.353333333333335,25.353333333333335
2025-08-21 14:00:00,23.703333333333333,63.583333333333336,211.12800000000001,1.4933333333333332,191.67048577984193,6.7,,0.0,16.395,23.703333333333333,23.703333333333333
2025-08-21 15:00:00,22.753333333333334,66.23333333333333,147.6725,1.1116666666666668,109.0818475732616,4.5,,0.0,16.146666666666665,22.753333333333334,22.753333333333334
2025-08-21 16:00:00,22.255,66.43333333333334,81.25450000000001,0.7016666666666667,229.15388404927478,3.4,,0.0,15.728333333333333,22.255,22.255
2025-08-21 17:00:00,21.10666666666667,74.2,24.1385,0.24833333333333335,160.24329774811957,3.4,,0.0,16.328333333333333,21.10666666666667,21.10666666666667
2025-08-21 18:00:00,18.40666666666667,84.98333333333333,0.03833333333333333,0.0,180.0,0.0,,0.0,15.861666666666668,18.40666666666667,18.40666666666667
2025-08-21 19:00:00,17.36,90.6,0.0,0.013333333333333334,109.0,1.1,,0.0,15.833333333333334,17.36,17.36
2025-08-21 20:00:00,18.673333333333336,89.73333333333333,0.0,0.12333333333333332,108.5,1.1,,0.0,16.96,18.673333333333336,18.673333333333336
2025-08-21 21:00:00,18.701666666666664,90.81666666666666,0.0,0.07666666666666667,108.17390828651698,1.1,,0.0,17.17,18.701666666666664,18.701666666666664
2025-08-21 22:00:00,17.196666666666665,94.61666666666666,0.0,0.0,180.0,0.0,,0.0,16.333333333333332,17.196666666666665,17.196666666666665
2025-08-21 23:00:00,16.4,96.7,0.0,0.0,180.0,0.0,,0.0,15.870000000000001,16.4,16.4
2025-08-22 00:00:00,15.861666666666668,97.95,0.0,0.0,180.0,0.0,,0.0,15.551666666666668,15.861666666666668,15.861666666666668
2025-08-22 01:00:00,15.183333333333334,98.38333333333334,0.0,0.0,180.0,0.0,,0.0,14.96,15.183333333333334,15.183333333333334
2025-08-22 02:00:00,15.163333333333332,99.0,0.0,0.0,180.0,0.0,,0.0,15.063333333333333,15.163333333333332,15.163333333333332
2025-08-22 03:00:00,15.151666666666667,99.0,0.0,0.0,180.0,0.0,,0.0,15.051666666666668,15.151666666666667,15.151666666666667
2025-08-22 04:00:00,14.628333333333334,99.0,0.0,0.0,180.0,0.0,,0.0,14.528333333333334,14.628333333333334,14.628333333333334
2025-08-22 05:00:00,15.110000000000001,99.0,0.0,0.0,180.0,0.0,,0.0,15.01,15.110000000000001,15.110000000000001
2025-08-22 06:00:00,14.393333333333334,99.0,2.641,0.0,180.0,0.0,,0.0,14.293333333333333,14.393333333333334,14.393333333333334
2025-08-22 07:00:00,15.106666666666666,99.0,58.646,0.021666666666666667,109.00000000000001,1.1,,0.0,15.006666666666666,15.106666666666666,15.106666666666666
2025-08-22 08:00:00,17.066666666666666,97.65,128.09433333333334,0.10500000000000001,103.52128108876204,1.1,,0.0,16.726666666666667,17.066666666666666,17.066666666666666
2025-08-22 09:00:00,20.973333333333336,80.08333333333333,319.55550000000005,0.6516666666666667,133.88163782656275,3.4,,0.0,17.4,20.973333333333336,20.973333333333336
2025-08-22 10:00:00,23.31,73.3,545.208,0.6166666666666667,105.59779489503094,3.4,,0.0,18.278333333333332,23.31,23.31
2025-08-22 11:00:00,24.62,71.8,630.7803333333334,0.8133333333333334,183.9865872972821,3.4,,0.0,19.215,24.62,24.62
2025-08-22 12:00:00,26.246666666666666,69.41666666666667,653.7075,1.0033333333333334,172.27688958945078,5.6,,0.0,20.235,26.404999999999998,26.246666666666666
2025-08-22 13:00:00,27.191666666666666,68.08333333333333,591.6478333333333,1.0933333333333333,248.91580571975018,4.5,,0.0,20.825,28.459999999999997,27.191666666666666
2025-08-22 14:00:00,26.458333333333332,70.88333333333334,471.3536666666667,1.5266666666666668,100.12765574178535,4.5,,0.0,20.779999999999998,26.59333333333333,26.458333333333332
2025-08-22 15:00:00,25.186666666666667,74.06666666666666,261.9703333333333,1.5799999999999998,131.1177615646104,5.6,,0.0,20.263333333333332,25.186666666666667,25.186666666666667
2025-08-22 16:00:00,23.543333333333333,79.06666666666666,58.54183333333334,0.6583333333333333,102.28581155226918,5.6,,0.0,19.75,23.543333333333333,23.543333333333333
2025-08-22 17:00:00,22.220000000000002,83.21666666666667,21.692166666666665,0.31500000000000006,93.16523251946118,2.2,,0.0,19.261666666666667,22.220000000000002,22.220000000000002
2025-08-22 18:00:00,19.90666666666667,92.11666666666666,0.075,0.018333333333333333,47.00000000000001,1.1,,0.0,18.618333333333332,19.90666666666667,19.90666666666667
2025-08-22 19:00:00,18.916666666666668,95.23333333333333,0.0,0.0016666666666666668,47.0,1.1,,0.0,18.163333333333334,18.916666666666668,18.916666666666668
2025-08-22 20:00:00,18.238333333333333,96.83333333333333,0.0,0.0,180.0,0.0,,0.0,17.721666666666668,18.238333333333333,18.238333333333333
2025-08-22 21:00:00,17.571666666666665,97.66666666666667,0.0,0.0,180.0,0.0,,0.0,17.205,17.571666666666665,17.571666666666665
2025-08-22 22:00:00,17.166666666666668,98.0,0.0,0.0,180.0,0.0,,0.0,16.866666666666667,17.166666666666668,17.166666666666668
2025-08-22 23:00:00,16.841666666666665,98.45,0.0,0.0,180.0,0.0,,0.0,16.631666666666668,16.841666666666665,16.841666666666665
2025-08-23 00:00:00,17.21833333333333,99.0,0.0,0.075,348.57349903374563,2.2,,0.0,17.118333333333332,17.21833333333333,17.21833333333333
2025-08-23 01:00:00,18.209999999999997,99.0,0.0,0.095,181.45327609493467,1.1,,0.0,18.110000000000003,18.209999999999997,18.209999999999997
2025-08-23 02:00:00,17.988333333333333,99.0,0.0,0.13666666666666666,236.7195093996097,1.1,,0.0,17.888333333333332,17.988333333333333,17.988333333333333
2025-08-23 03:00:00,17.825,99.0,0.0,0.07,238.0,2.2,,0.0,17.725,17.825,17.825
2025-08-23 04:00:00,17.805,99.0,0.0,0.03833333333333334,238.0,1.1,,0.0,17.705,17.805,17.805
2025-08-23 05:00:00,17.668333333333337,99.0,0.0,0.975,121.98614916379307,4.5,,0.0,17.56833333333333,17.668333333333337,17.668333333333337
2025-08-23 06:00:00,17.391666666666666,99.0,1.4469999999999998,0.8300000000000001,193.4725963026918,4.5,,0.0,17.291666666666668,17.391666666666666,17.391666666666666
2025-08-23 07:00:00,17.423333333333336,99.0,39.7125,0.49166666666666664,170.6114486776577,4.5,,0.0,17.323333333333334,17.423333333333336,17.423333333333336
2025-08-23 08:00:00,18.08,99.0,101.67166666666667,0.22333333333333333,122.53841610258429,2.2,,0.0,17.98,18.08,18.08
2025-08-23 09:00:00,20.098333333333336,95.21666666666667,349.90566666666666,0.76,181.1819155898609,3.4,,0.0,19.323333333333334,20.098333333333336,20.098333333333336
2025-08-23 10:00:00,24.208333333333332,79.63333333333334,572.4923333333334,1.2283333333333333,334.4117257657598,5.6,,0.0,20.483333333333334,24.208333333333332,24.208333333333332
2025-08-23 11:00:00,27.28166666666667,70.65,612.7294999999999,0.925,82.49542904571275,3.4,,0.0,21.490000000000002,28.543333333333333,27.28166666666667
2025-08-23 12:00:00,28.913333333333334,68.68333333333334,619.4053333333334,0.7416666666666667,280.2741858171536,4.5,,0.0,22.591666666666665,31.75,28.913333333333334
2025-08-23 13:00:00,28.029999999999998,75.35,288.1205,0.22,151.96886908109764,2.2,,0.0,23.265,30.966666666666665,28.029999999999998
2025-08-23 14:00:00,26.798333333333336,79.21666666666667,185.77733333333333,0.105,145.7619095862242,2.2,,0.0,22.925,28.126666666666665,26.798333333333336
