"TOA5","flot-flux","CR3000","75242879255.008","CR3000.Std.32.05","CPU:HIDROMET_FLOTFLUX_V6.CR3","51824","FLOTFLUX_HR"
"TIMESTAMP","RECORD","Temp_Ar_Avg","Umid_Rel","R_Solar_Avg","V_Vento_Horaria","D_Vento_Horaria","Rajada","Dir_Rajada","Chuva_Tot","Nivel","Nivel_Max","Nivel_TMx","Nivel_Min","Nivel_TMn","PressATM","Orvalho","Ind_Calor","WindChill"
"TS","RN","Deg C","%","W/m^2","KM/h","Deg","KM/h","Degrees","mm","Metros","Metros","","Metros","","","","",""
"","","Avg","Smp","Avg","WVc","WVc","Max","SMM","Tot","Smp","Max","TMx","Min","TMn","Smp","Smp","Smp","Smp"
"2026-06-25 01:00:00",46576,11.6,81.2,0,1.684,329.7,3.78,3,0,NAN,"NAN","2026-06-25 01:00:00","NAN","2026-06-25 01:00:00",571.8,8.5,11.6,11.6
"2026-06-25 02:00:00",46577,11.46,81.6,0,1.722,345.5,3.96,342,0,NAN,"NAN","2026-06-25 02:00:00","NAN","2026-06-25 02:00:00",571,8.39,11.41,11.41
"2026-06-25 03:00:00",46578,11.22,83.4,0,1.045,19.21,3.24,335,0,NAN,"NAN","2026-06-25 03:00:00","NAN","2026-06-25 03:00:00",571.2,8.63,11.32,11.32
"2026-06-25 04:00:00",46579,11,84,0,0.962,0,2.448,180,0,NAN,"NAN","2026-06-25 04:00:00","NAN","2026-06-25 04:00:00",571.8,8.18,10.77,10.77
"2026-06-25 05:00:00",46580,10.76,84.5,0,1.341,168.6,3.924,195,0,NAN,"NAN","2026-06-25 05:00:00","NAN","2026-06-25 05:00:00",571.9,8.09,10.59,10.59
"2026-06-25 06:00:00",46581,10.43,84.8,0,2.108,1.996,6.336,349,0,NAN,"NAN","2026-06-25 06:00:00","NAN","2026-06-25 06:00:00",571.6,7.654,10.09,10.09
"2026-06-25 07:00:00",46582,10.01,83.5,0,2.174,354.1,7.596,351,0,NAN,"NAN","2026-06-25 07:00:00","NAN","2026-06-25 07:00:00",571.7,7.21,9.87,8.76
"2026-06-25 08:00:00",46583,10.17,80.1,16.1,3.655,349.8,7.632,23,0,NAN,"NAN","2026-06-25 08:00:00","NAN","2026-06-25 08:00:00",570.5,7.344,10.63,10.63
"2026-06-25 09:00:00",46584,11.49,72.97,91.5,3.233,341,7.992,348,0,NAN,"NAN","2026-06-25 09:00:00","NAN","2026-06-25 09:00:00",569.8,7.818,12.52,12.52
"2026-06-25 10:00:00",46585,13.35,66.94,136.2,2.689,0,8.28,329,0,NAN,"NAN","2026-06-25 10:00:00","NAN","2026-06-25 10:00:00",569.8,8.31,14.36,14.36
"2026-06-25 11:00:00",46586,15.74,58.43,254.7,1.78,0,4.284,292,0,NAN,"NAN","2026-06-25 11:00:00","NAN","2026-06-25 11:00:00",570.9,9.19,17.41,17.41
"2026-06-25 12:00:00",46587,18.17,48.27,368.5,2.726,0,6.984,148,0,NAN,"NAN","2026-06-25 12:00:00","NAN","2026-06-25 12:00:00",576.6,8.36,19.57,19.57
"2026-06-25 13:00:00",46588,19.88,45.26,423.4,3.727,169.7,9.11,138,0,NAN,"NAN","2026-06-25 13:00:00","NAN","2026-06-25 13:00:00",579.7,7.909,20.11,20.11
"2026-06-25 14:00:00",46589,20.19,44.43,326.6,3.367,166.8,7.92,235,0,NAN,"NAN","2026-06-25 14:00:00","NAN","2026-06-25 14:00:00",579.5,8.12,20.64,20.64
"2026-06-25 15:00:00",46590,21.13,45.81,253.1,3.392,52.91,10.58,85,0,NAN,"NAN","2026-06-25 15:00:00","NAN","2026-06-25 15:00:00",579.5,8.41,20.46,20.46
"2026-06-25 16:00:00",46591,19.99,53.06,38.55,4.81,17.27,12.82,56,0,NAN,"NAN","2026-06-25 16:00:00","NAN","2026-06-25 16:00:00",575.8,9.81,19.62,19.62
"2026-06-25 17:00:00",46592,19.57,55.09,27.78,4.761,27.51,13.25,336,0,NAN,"NAN","2026-06-25 17:00:00","NAN","2026-06-25 17:00:00",570.8,10.1,19.33,19.33
"2026-06-25 18:00:00",46593,18.36,63.42,6.707,3.552,14.8,8.32,47,0,NAN,"NAN","2026-06-25 18:00:00","NAN","2026-06-25 18:00:00",570.6,10.45,17.45,17.45
"2026-06-25 19:00:00",46594,16.89,67.17,0,4.032,346.9,8.42,332,0,NAN,"NAN","2026-06-25 19:00:00","NAN","2026-06-25 19:00:00",570.4,10.24,16.32,16.32
"2026-06-25 20:00:00",46595,15.68,73.72,0,2.329,341,6.228,353,0,NAN,"NAN","2026-06-25 20:00:00","NAN","2026-06-25 20:00:00",571.3,10.35,14.99,14.99
"2026-06-25 21:00:00",46596,14.72,76.71,0,1.29,0,2.592,76,0,NAN,"NAN","2026-06-25 21:00:00","NAN","2026-06-25 21:00:00",570.2,10.18,14.2,14.2
"2026-06-25 22:00:00",46597,14.05,80.2,0,2.591,352.9,5.724,353,0,NAN,"NAN","2026-06-25 22:00:00","NAN","2026-06-25 22:00:00",568.3,10.35,13.7,13.7
"2026-06-25 23:00:00",46598,13.35,81.7,0,2.206,0,4.356,346,0,NAN,"NAN","2026-06-25 23:00:00","NAN","2026-06-25 23:00:00",567.8,9.96,13,13
"2026-06-26 00:00:00",46599,13.1,81.7,0.06,1.663,0,4.104,350,0,NAN,"NAN","2026-06-26 00:00:00","NAN","2026-06-26 00:00:00",566.1,10.35,13.41,13.41
"2026-06-26 01:00:00",46600,13.65,80.6,0.319,2.202,296.1,5.148,258,0,NAN,"NAN","2026-06-26 01:00:00","NAN","2026-06-26 01:00:00",564,10.37,13.63,13.63
"2026-06-26 02:00:00",46601,13.93,79.85,0.115,2.565,212.8,5.544,210,0,NAN,"NAN","2026-06-26 02:00:00","NAN","2026-06-26 02:00:00",560.2,10.56,13.97,13.97
"2026-06-26 03:00:00",46602,14.06,78.53,0,1.804,0,4.752,144,0,NAN,"NAN","2026-06-26 03:00:00","NAN","2026-06-26 03:00:00",562,10.46,14.12,14.12
"2026-06-26 04:00:00",46603,14.22,76.34,0.085,3.43,158.8,7.38,167,0,NAN,"NAN","2026-06-26 04:00:00","NAN","2026-06-26 04:00:00",558.8,10.08,14.17,14.17
"2026-06-26 05:00:00",46604,14.32,75.16,0.011,1.742,0,5.616,188,0,NAN,"NAN","2026-06-26 05:00:00","NAN","2026-06-26 05:00:00",558.3,10.12,14.45,14.45
"2026-06-26 06:00:00",46605,14.53,75.77,0,1.658,84.3,3.708,103,0,NAN,"NAN","2026-06-26 06:00:00","NAN","2026-06-26 06:00:00",559.7,10.3,14.51,14.51
"2026-06-26 07:00:00",46606,14.35,76.56,0.003,1.942,0,5.58,139,0,NAN,"NAN","2026-06-26 07:00:00","NAN","2026-06-26 07:00:00",560.6,10.37,14.42,14.42
"2026-06-26 08:00:00",46607,14.24,79.5,12.26,2.434,260.9,4.68,241,0,NAN,"NAN","2026-06-26 08:00:00","NAN","2026-06-26 08:00:00",561.3,11,14.49,14.49
"2026-06-26 09:00:00",46608,14.82,76.64,67,2.12,0,5.04,266,0,NAN,"NAN","2026-06-26 09:00:00","NAN","2026-06-26 09:00:00",560.4,11.4,15.47,15.47
"2026-06-26 10:00:00",46609,16.35,71.49,134.7,1.717,0,4.464,254,0,NAN,"NAN","2026-06-26 10:00:00","NAN","2026-06-26 10:00:00",563,12.02,17.21,17.21
"2026-06-26 11:00:00",46610,18.03,67.12,197.8,1.803,0,5.148,332,0,NAN,"NAN","2026-06-26 11:00:00","NAN","2026-06-26 11:00:00",568.7,12.59,18.81,18.81
"2026-06-26 12:00:00",46611,19.49,61.28,253.6,2.381,335.9,6.804,344,0,NAN,"NAN","2026-06-26 12:00:00","NAN","2026-06-26 12:00:00",571.3,12.42,20.09,20.09
"2026-06-26 13:00:00",46612,21.02,56.3,317.6,2.923,0,6.912,137,0,NAN,"NAN","2026-06-26 13:00:00","NAN","2026-06-26 13:00:00",575.3,13.38,22.49,22.49
"2026-06-26 14:00:00",46613,23.35,55.37,474,3.452,0,9.07,347,0,NAN,"NAN","2026-06-26 14:00:00","NAN","2026-06-26 14:00:00",580.5,13.72,23.13,23.13
"2026-06-26 15:00:00",46614,23.5,57.4,273,4.364,91.4,10.26,68,0,NAN,"NAN","2026-06-26 15:00:00","NAN","2026-06-26 15:00:00",580.9,13.6,22.41,22.41
"2026-06-26 16:00:00",46615,22.41,61.04,44.98,3.17,73.29,9.83,86,0,NAN,"NAN","2026-06-26 16:00:00","NAN","2026-06-26 16:00:00",578.4,14.3,22.15,22.15
"2026-06-26 17:00:00",46616,21.67,64.26,28.3,4.966,67.66,11.09,76,0,NAN,"NAN","2026-06-26 17:00:00","NAN","2026-06-26 17:00:00",570.6,14.35,21.35,21.35
"2026-06-26 18:00:00",46617,20.58,71.54,5.143,3.077,76.9,8.1,70,0,NAN,"NAN","2026-06-26 18:00:00","NAN","2026-06-26 18:00:00",571.6,14.48,19.75,19.75
"2026-06-26 19:00:00",46618,19.06,76.81,0,2.065,0,6.444,309,0,NAN,"NAN","2026-06-26 19:00:00","NAN","2026-06-26 19:00:00",569.2,14.49,18.62,18.62
"2026-06-26 20:00:00",46619,18.03,80.5,0,2.521,0,7.308,357,0,NAN,"NAN","2026-06-26 20:00:00","NAN","2026-06-26 20:00:00",568.1,14.21,17.59,17.59
"2026-06-26 21:00:00",46620,17.38,81.6,0,2.296,0,5.256,333,0,NAN,"NAN","2026-06-26 21:00:00","NAN","2026-06-26 21:00:00",567.3,14.17,17.33,17.33
"2026-06-26 22:00:00",46621,17.32,81.3,0,3.13,345.5,5.4,323,0,NAN,"NAN","2026-06-26 22:00:00","NAN","2026-06-26 22:00:00",564.2,14,17.22,17.22
"2026-06-26 23:00:00",46622,17.02,82.2,0,2.457,353.4,5.436,348,0,NAN,"NAN","2026-06-26 23:00:00","NAN","2026-06-26 23:00:00",563.3,13.81,16.85,16.85
"2026-06-27 00:00:00",46623,16.52,83.7,0,1.409,0,3.168,354,0,NAN,"NAN","2026-06-27 00:00:00","NAN","2026-06-27 00:00:00",564.5,13.52,16.27,16.27
"2026-06-27 01:00:00",46624,16.12,84.8,0,1.577,329.7,3.6,261,0,NAN,"NAN","2026-06-27 01:00:00","NAN","2026-06-27 01:00:00",564.6,13.43,15.97,15.97
"2026-06-27 02:00:00",46625,15.67,85,0,1.688,0,4.5,287,0,NAN,"NAN","2026-06-27 02:00:00","NAN","2026-06-27 02:00:00",564.4,12.84,15.34,15.34
"2026-06-27 03:00:00",46626,15.45,85.6,0,1.338,0,4.464,332,0,NAN,"NAN","2026-06-27 03:00:00","NAN","2026-06-27 03:00:00",563.4,12.98,15.36,15.36
"2026-06-27 04:00:00",46627,15.32,85.9,0,1.316,0,3.312,338,0,NAN,"NAN","2026-06-27 04:00:00","NAN","2026-06-27 04:00:00",563.5,12.82,15.15,15.15
"2026-06-27 05:00:00",46628,14.94,86.1,0,1.487,0,5.436,332,0,NAN,"NAN","2026-06-27 05:00:00","NAN","2026-06-27 05:00:00",565,12.63,14.92,14.92
"2026-06-27 06:00:00",46629,14.81,86.4,0,1.184,7.112,3.528,304,0,NAN,"NAN","2026-06-27 06:00:00","NAN","2026-06-27 06:00:00",565.4,12.59,14.82,14.82
"2026-06-27 07:00:00",46630,14.7,86.4,0,1.353,0,3.312,319,0,NAN,"NAN","2026-06-27 07:00:00","NAN","2026-06-27 07:00:00",565.7,12.31,14.54,14.54
"2026-06-27 08:00:00",46631,14.58,86.1,10.73,1.697,0,4.212,243,0,NAN,"NAN","2026-06-27 08:00:00","NAN","2026-06-27 08:00:00",566.7,12.48,14.77,14.77
"2026-06-27 09:00:00",46632,15.74,82.8,42.91,1.323,0,3.276,232,0,NAN,"NAN","2026-06-27 09:00:00","NAN","2026-06-27 09:00:00",565.2,13.68,16.61,16.61
"2026-06-27 10:00:00",46633,17.99,75.53,86.7,1.948,0,6.012,217,0,NAN,"NAN","2026-06-27 10:00:00","NAN","2026-06-27 10:00:00",568.6,15.2,19.63,19.63
"2026-06-27 11:00:00",46634,21.15,66.52,319.2,3.124,349.4,8.71,319,0,NAN,"NAN","2026-06-27 11:00:00","NAN","2026-06-27 11:00:00",571.7,16.11,22.64,22.64
"2026-06-27 12:00:00",46635,23.9,59.94,471,3.289,70.19,9.43,66,0,NAN,"NAN","2026-06-27 12:00:00","NAN","2026-06-27 12:00:00",579.8,16.58,24.88,24.88
"2026-06-27 13:00:00",46636,24.97,59.44,439.2,2.822,0,7.092,143,0,NAN,"NAN","2026-06-27 13:00:00","NAN","2026-06-27 13:00:00",581.2,17.37,25.86,25.86
"2026-06-27 14:00:00",46637,25.96,55.11,405.1,3.844,339.8,10.62,343,0,NAN,"NAN","2026-06-27 14:00:00","NAN","2026-06-27 14:00:00",582.1,17.43,27.97,27.21
"2026-06-27 15:00:00",46638,25.14,65.34,193.6,4.531,47.69,11.38,64,0,NAN,"NAN","2026-06-27 15:00:00","NAN","2026-06-27 15:00:00",581.7,17.42,24.32,24.32
"2026-06-27 16:00:00",46639,23.85,70.86,90.2,5.044,67.94,9.79,61,0,NAN,"NAN","2026-06-27 16:00:00","NAN","2026-06-27 16:00:00",579.4,17.44,22.99,22.99
"2026-06-27 17:00:00",46640,22.84,74.61,41.01,4.785,77.6,11.59,106,0,NAN,"NAN","2026-06-27 17:00:00","NAN","2026-06-27 17:00:00",576.2,17.65,22.37,22.37
"2026-06-27 18:00:00",46641,21.85,79.19,6.878,2.846,45.36,7.02,93,0,NAN,"NAN","2026-06-27 18:00:00","NAN","2026-06-27 18:00:00",573.9,17.73,21.47,21.47
"2026-06-27 19:00:00",46642,21.23,80.8,0,3.876,348.7,11.05,335,0,NAN,"NAN","2026-06-27 19:00:00","NAN","2026-06-27 19:00:00",569.8,17.36,20.76,20.76
"2026-06-27 20:00:00",46643,20.37,82.8,0,3.61,344.5,10.33,337,0,NAN,"NAN","2026-06-27 20:00:00","NAN","2026-06-27 20:00:00",568.9,17.06,20.06,20.06
"2026-06-27 21:00:00",46644,19.88,84.3,0,2.936,0,9.07,330,0,NAN,"NAN","2026-06-27 21:00:00","NAN","2026-06-27 21:00:00",568.8,17.02,19.73,19.73
"2026-06-27 22:00:00",46645,19.65,85,0,3.399,0,8.21,346,0,NAN,"NAN","2026-06-27 22:00:00","NAN","2026-06-27 22:00:00",567.6,17.09,19.68,19.68
"2026-06-27 23:00:00",46646,19.71,84.8,0,1.712,20.25,4.392,71,0,NAN,"NAN","2026-06-27 23:00:00","NAN","2026-06-27 23:00:00",567.1,17.15,19.76,19.76
"2026-06-28 00:00:00",46647,19.84,85,0,1.649,0,4.896,256,0,NAN,"NAN","2026-06-28 00:00:00","NAN","2026-06-28 00:00:00",566.5,17.25,19.82,19.82
"2026-06-28 01:00:00",46648,19.85,85.3,0.001,2.367,258.8,9.36,247,0,NAN,"NAN","2026-06-28 01:00:00","NAN","2026-06-28 01:00:00",565.6,17.29,19.82,19.82
"2026-06-28 02:00:00",46649,19.72,86.7,0,2.493,0,6.228,89,1.016,NAN,"NAN","2026-06-28 02:00:00","NAN","2026-06-28 02:00:00",561.4,17.46,19.72,19.72
"2026-06-28 03:00:00",46650,19.56,87.4,0,2.528,0,7.056,322,0.254,NAN,"NAN","2026-06-28 03:00:00","NAN","2026-06-28 03:00:00",562.5,17.35,19.48,19.48
"2026-06-28 04:00:00",46651,19.37,87.8,0,3.248,346.4,7.056,341,0,NAN,"NAN","2026-06-28 04:00:00","NAN","2026-06-28 04:00:00",562.9,17.17,19.23,19.23
"2026-06-28 05:00:00",46652,19.18,88,0,3.757,344,9.04,342,0.508,NAN,"NAN","2026-06-28 05:00:00","NAN","2026-06-28 05:00:00",563.4,17.15,19.17,19.17
"2026-06-28 06:00:00",46653,19.19,88.1,0,2.688,252.6,5.868,289,0,NAN,"NAN","2026-06-28 06:00:00","NAN","2026-06-28 06:00:00",563.6,17.28,19.29,19.29
"2026-06-28 07:00:00",46654,19.38,88.2,0.006,2.348,320.1,4.572,90,0.254,NAN,"NAN","2026-06-28 07:00:00","NAN","2026-06-28 07:00:00",563.3,17.41,19.4,19.4
"2026-06-28 08:00:00",46655,19.43,88.1,18.66,2.298,338.8,5.256,338,0,NAN,"NAN","2026-06-28 08:00:00","NAN","2026-06-28 08:00:00",564.6,17.67,19.68,19.68
"2026-06-28 09:00:00",46656,19.68,87.4,61.65,4.111,343.6,9.25,358,0,NAN,"NAN","2026-06-28 09:00:00","NAN","2026-06-28 09:00:00",563.5,17.69,19.83,19.83
"2026-06-28 10:00:00",46657,20.67,84.2,94.8,3.386,0,11.59,352,0,NAN,"NAN","2026-06-28 10:00:00","NAN","2026-06-28 10:00:00",563.3,18.91,21.67,21.67
"2026-06-28 11:00:00",46658,23.98,73.91,326.6,3.894,351.2,9.61,337,0,NAN,"NAN","2026-06-28 11:00:00","NAN","2026-06-28 11:00:00",569.6,19.96,24.92,24.92
"2026-06-28 12:00:00",46659,26.68,66.05,510.6,3.996,359.1,8.28,343,0,NAN,"NAN","2026-06-28 12:00:00","NAN","2026-06-28 12:00:00",578.5,21.2,30.37,28.12
"2026-06-28 13:00:00",46660,27.47,62.64,401.9,3.297,114,9.76,82,0,NAN,"NAN","2026-06-28 13:00:00","NAN","2026-06-28 13:00:00",580.3,21.03,31.18,28.85
"2026-06-28 14:00:00",46661,29.29,62.44,456.9,4.391,100.2,13.07,122,0,NAN,"NAN","2026-06-28 14:00:00","NAN","2026-06-28 14:00:00",582.8,20.51,30.31,28.36
"2026-06-28 15:00:00",46662,28.18,66.05,281.4,6.479,93.5,14.29,100,0,NAN,"NAN","2026-06-28 15:00:00","NAN","2026-06-28 15:00:00",583.1,20.34,28.87,27.22
"2026-06-28 16:00:00",46663,26.85,69.93,67.23,5.129,0,11.48,73,0,NAN,"NAN","2026-06-28 16:00:00","NAN","2026-06-28 16:00:00",579.2,20.43,26.34,26.34
"2026-06-28 17:00:00",46664,26.39,70.32,79.55,4.481,90.7,12.42,92,0,NAN,"NAN","2026-06-28 17:00:00","NAN","2026-06-28 17:00:00",572,20.64,26.47,26.47
"2026-06-28 18:00:00",46665,24.72,79.21,10.83,4.462,164.7,10.76,188,0,NAN,"NAN","2026-06-28 18:00:00","NAN","2026-06-28 18:00:00",570.4,19.39,23.17,23.17
"2026-06-28 19:00:00",46666,22.73,82.5,0.002,4.873,175.9,17.96,174,0,NAN,"NAN","2026-06-28 19:00:00","NAN","2026-06-28 19:00:00",567.9,19.38,22.49,22.49
"2026-06-28 20:00:00",46667,23.14,70.47,0.232,8.23,180.8,24.62,175,0,NAN,"NAN","2026-06-28 20:00:00","NAN","2026-06-28 20:00:00",561.6,18.24,23.92,23.92
"2026-06-28 21:00:00",46668,21.46,80.3,0.286,8.11,200.5,21.74,216,5.842,NAN,"NAN","2026-06-28 21:00:00","NAN","2026-06-28 21:00:00",564.2,17.44,20.94,20.94
"2026-06-28 22:00:00",46669,20.75,83.1,0.049,3.069,141.9,11.09,229,0.254,NAN,"NAN","2026-06-28 22:00:00","NAN","2026-06-28 22:00:00",564.9,17.73,20.69,20.69
"2026-06-28 23:00:00",46670,20.68,84,0,2.674,340.7,8.03,316,0,NAN,"NAN","2026-06-28 23:00:00","NAN","2026-06-28 23:00:00",565.5,17.69,20.47,20.47
"2026-06-29 00:00:00",46671,20.46,84.8,0,1.709,54.82,4.32,97,0,NAN,"NAN","2026-06-29 00:00:00","NAN","2026-06-29 00:00:00",566.8,17.78,20.41,20.41
"2026-06-29 01:00:00",46672,20.36,84.9,0.01,2.122,253.5,6.408,266,0.508,NAN,"NAN","2026-06-29 01:00:00","NAN","2026-06-29 01:00:00",568.2,17.95,20.56,20.56
"2026-06-29 02:00:00",46673,20.25,86.2,0,3.028,286.6,6.912,352,1.524,NAN,"NAN","2026-06-29 02:00:00","NAN","2026-06-29 02:00:00",566.3,17.69,20.06,20.06
"2026-06-29 03:00:00",46674,19.93,86.8,0,3.577,33.79,9.11,355,0.508,NAN,"NAN","2026-06-29 03:00:00","NAN","2026-06-29 03:00:00",567.5,17.63,19.88,19.88
"2026-06-29 04:00:00",46675,19.77,86.9,0,3.832,354.4,8.68,324,0.254,NAN,"NAN","2026-06-29 04:00:00","NAN","2026-06-29 04:00:00",567.2,17.58,19.81,19.81
"2026-06-29 05:00:00",46676,19.93,87.6,0.008,2.678,359.9,6.12,77,3.048,NAN,"NAN","2026-06-29 05:00:00","NAN","2026-06-29 05:00:00",562.7,17.78,19.89,19.89
"2026-06-29 06:00:00",46677,19.71,88,0,3.86,358,9.86,356,3.81,NAN,"NAN","2026-06-29 06:00:00","NAN","2026-06-29 06:00:00",564.3,17.36,19.39,19.39
"2026-06-29 07:00:00",46678,19.42,88.4,0,5.771,345.3,15.3,357,0.762,NAN,"NAN","2026-06-29 07:00:00","NAN","2026-06-29 07:00:00",564.9,17.32,19.28,19.28
"2026-06-29 08:00:00",46679,19.54,88,4.274,5.282,336.3,14.69,341,0.254,NAN,"NAN","2026-06-29 08:00:00","NAN","2026-06-29 08:00:00",565.5,17.73,19.75,19.75
"2026-06-29 09:00:00",46680,19.95,87.9,9.1,3.442,53.22,8.32,320,0,NAN,"NAN","2026-06-29 09:00:00","NAN","2026-06-29 09:00:00",565.2,17.94,19.99,19.99
"2026-06-29 10:00:00",46681,20.14,88,20.08,3.342,147.8,8.82,321,4.064,NAN,"NAN","2026-06-29 10:00:00","NAN","2026-06-29 10:00:00",565.6,18.28,20.32,20.32
"2026-06-29 11:00:00",46682,20.19,88,22.75,3.891,150.6,8.14,94,1.778,NAN,"NAN","2026-06-29 11:00:00","NAN","2026-06-29 11:00:00",566.6,18.17,20.2,20.2
"2026-06-29 12:00:00",46683,19.07,87.1,17.83,5.164,120.5,13.46,158,2.54,NAN,"NAN","2026-06-29 12:00:00","NAN","2026-06-29 12:00:00",567,16.68,18.85,18.85
"2026-06-29 13:00:00",46684,19.2,85.8,56,2.481,0,7.776,66,0,NAN,"NAN","2026-06-29 13:00:00","NAN","2026-06-29 13:00:00",566.3,17.02,19.45,19.45
"2026-06-29 14:00:00",46685,19.54,84.4,65.7,3.95,344.9,9.65,323,0,NAN,"NAN","2026-06-29 14:00:00","NAN","2026-06-29 14:00:00",566.7,16.86,19.54,19.54
"2026-06-29 15:00:00",46686,19.41,85.1,24.78,4.738,332.9,8.78,312,0.508,NAN,"NAN","2026-06-29 15:00:00","NAN","2026-06-29 15:00:00",565.7,16.59,19.14,19.14
"2026-06-29 16:00:00",46687,19.06,85.4,20.09,3.355,343.4,8.35,326,0.254,NAN,"NAN","2026-06-29 16:00:00","NAN","2026-06-29 16:00:00",567,16.45,18.94,18.94
"2026-06-29 17:00:00",46688,18.84,85.9,13.72,3.788,348,8.96,354,0,NAN,"NAN","2026-06-29 17:00:00","NAN","2026-06-29 17:00:00",566.9,16.51,18.9,18.9
"2026-06-29 18:00:00",46689,18.7,86.8,0.036,3.667,347.7,9.47,246,0.508,NAN,"NAN","2026-06-29 18:00:00","NAN","2026-06-29 18:00:00",564.7,16.34,18.57,18.57
"2026-06-29 19:00:00",46690,18.47,86.6,0,3.168,342,7.56,357,1.27,NAN,"NAN","2026-06-29 19:00:00","NAN","2026-06-29 19:00:00",565.4,15.98,18.23,18.23
"2026-06-29 20:00:00",46691,18.07,87.4,0,4,339.7,10.26,313,1.778,NAN,"NAN","2026-06-29 20:00:00","NAN","2026-06-29 20:00:00",564.3,15.85,17.96,17.96
"2026-06-29 21:00:00",46692,17.84,87.7,0,4.047,348.9,10.8,352,1.27,NAN,"NAN","2026-06-29 21:00:00","NAN","2026-06-29 21:00:00",564.1,15.52,17.57,17.57
"2026-06-29 22:00:00",46693,17.57,87.4,0,3.423,0,11.59,316,0.254,NAN,"NAN","2026-06-29 22:00:00","NAN","2026-06-29 22:00:00",564.2,15.44,17.55,17.55
"2026-06-29 23:00:00",46694,17.7,87.8,0.004,3.15,267.9,11.16,1,3.81,NAN,"NAN","2026-06-29 23:00:00","NAN","2026-06-29 23:00:00",563.9,15.51,17.55,17.55
"2026-06-30 00:00:00",46695,17.04,88.4,0.003,4.909,322.2,14.26,320,9.14,NAN,"NAN","2026-06-30 00:00:00","NAN","2026-06-30 00:00:00",564.2,14.86,16.78,16.78
"2026-06-30 01:00:00",46696,16.84,88.4,0.021,2.994,340.7,6.264,142,3.81,NAN,"NAN","2026-06-30 01:00:00","NAN","2026-06-30 01:00:00",564.3,15.07,16.99,16.99
"2026-06-30 02:00:00",46697,16.83,89.1,0.048,3.666,317.1,8.21,135,13.21,NAN,"NAN","2026-06-30 02:00:00","NAN","2026-06-30 02:00:00",562.8,15.07,16.87,16.87
"2026-06-30 03:00:00",46698,16.87,88.5,0.075,2.582,0,7.416,197,0.508,NAN,"NAN","2026-06-30 03:00:00","NAN","2026-06-30 03:00:00",559.4,14.99,16.9,16.9
"2026-06-30 04:00:00",46699,16.93,88.3,0.082,2.255,0,5.112,188,0.254,NAN,"NAN","2026-06-30 04:00:00","NAN","2026-06-30 04:00:00",560.2,14.97,16.91,16.91
"2026-06-30 05:00:00",46700,16.88,88.3,0.06,1.968,270,4.896,239,0.254,NAN,"NAN","2026-06-30 05:00:00","NAN","2026-06-30 05:00:00",561.4,14.95,16.9,16.9
"2026-06-30 06:00:00",46701,16.91,88.4,0.111,2.064,262.7,6.732,234,0.254,NAN,"NAN","2026-06-30 06:00:00","NAN","2026-06-30 06:00:00",561.9,15.08,17,17
"2026-06-30 07:00:00",46702,16.93,88.7,0.095,3.37,215.9,8.32,205,0,NAN,"NAN","2026-06-30 07:00:00","NAN","2026-06-30 07:00:00",561.3,15.12,16.98,16.98
"2026-06-30 08:00:00",46703,17.13,88.4,8.69,1.647,109.8,3.96,73,0.254,NAN,"NAN","2026-06-30 08:00:00","NAN","2026-06-30 08:00:00",563,15.41,17.33,17.33
"2026-06-30 09:00:00",46704,17.5,87.8,39.45,2.359,131.2,5.364,161,0,NAN,"NAN","2026-06-30 09:00:00","NAN","2026-06-30 09:00:00",563.7,15.86,17.89,17.89
"2026-06-30 10:00:00",46705,18.33,86.2,109.6,1.679,168.7,4.464,145,0,NAN,"NAN","2026-06-30 10:00:00","NAN","2026-06-30 10:00:00",560.3,16.8,19.14,19.14
"2026-06-30 11:00:00",46706,19.42,82.5,202.7,2.548,270,7.848,190,0,NAN,"NAN","2026-06-30 11:00:00","NAN","2026-06-30 11:00:00",563.6,17.46,20.52,20.52
"2026-06-30 12:00:00",46707,20.6,77.74,222.1,2.901,315.1,6.984,323,0,NAN,"NAN","2026-06-30 12:00:00","NAN","2026-06-30 12:00:00",566.1,16.78,20.79,20.79
"2026-06-30 13:00:00",46708,21.09,79.06,142.5,3.187,0,6.984,322,0,NAN,"NAN","2026-06-30 13:00:00","NAN","2026-06-30 13:00:00",567.8,17.23,20.98,20.98
"2026-06-30 14:00:00",46709,21.15,78.46,134.4,2.89,0,5.904,321,0,NAN,"NAN","2026-06-30 14:00:00","NAN","2026-06-30 14:00:00",564.9,17.23,21.1,21.1
"2026-06-30 15:00:00",46710,21.04,79.79,73.62,3.429,0,8.35,358,0,NAN,"NAN","2026-06-30 15:00:00","NAN","2026-06-30 15:00:00",563.8,17.49,21.1,21.1
"2026-06-30 16:00:00",46711,20.72,81.8,29.61,2.556,344.1,8.06,345,0,NAN,"NAN","2026-06-30 16:00:00","NAN","2026-06-30 16:00:00",561.7,17.31,20.52,20.52
"2026-06-30 17:00:00",46712,20.33,83.8,21.14,2.855,0,8.96,350,0,NAN,"NAN","2026-06-30 17:00:00","NAN","2026-06-30 17:00:00",557,17.29,20.1,20.1
"2026-06-30 18:00:00",46713,19.8,86.6,1.196,3.337,341.1,7.128,344,0,NAN,"NAN","2026-06-30 18:00:00","NAN","2026-06-30 18:00:00",557.1,17.39,19.68,19.68
