"TOA5","CEASA","CR3000","ÿ1677721255.008","CR3000.Std.32.05","CPU:CEASA_V6.CR3","20755","CEASA_5"
"TIMESTAMP","RECORD","Temp_Ar_Avg","Umid_Rel","R_Solar_Avg","V_Vento_5","D_Vento_5","Rajada","Dir_Rajada","Chuva_Tot","PressATM","Orvalho","Ind_Calor","WindChill"
"TS","RN","Deg C","%","W/m^2","KM/h","Deg","KM/h","Degrees","mm","","","",""
"","","Avg","Smp","Avg","WVc","WVc","Max","SMM","Tot","Smp","Smp","Smp","Smp"
"2026-02-03 05:30:00",383677,-100,-100,0,14.4,0,14.4,NAN,0,574,-100,-100,-144.9
"2026-02-03 05:35:00",383678,-100,-100,0,14.4,0,14.4,NAN,0,573.9,-100,-100,-144.9
"2026-02-03 05:40:00",383679,-100,-100,0,14.4,0,14.4,NAN,0,573.9,-100,-100,-144.9
"2026-02-03 05:45:00",383680,-100,-100,0,14.4,0,14.4,NAN,0,573.8,-100,-100,-144.9
"2026-02-03 05:50:00",383681,-100,-100,0.045,14.4,0,14.4,NAN,0,573.7,-100,-100,-144.9
"2026-02-03 05:55:00",383682,-100,-100,0.151,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 06:00:00",383683,-100,-100,0.313,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 06:05:00",383684,-100,-100,0.503,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 06:10:00",383685,-100,-100,0.928,14.4,0,14.4,NAN,0,573.2,-100,-100,-144.9
"2026-02-03 06:15:00",383686,-100,-100,1.499,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 06:20:00",383687,-100,-100,2.455,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 06:25:00",383688,-100,-100,3.635,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 06:30:00",383689,-100,-100,5.749,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 06:35:00",383690,-100,-100,8.39,14.4,0,14.4,NAN,0,573,-100,-100,-144.9
"2026-02-03 06:40:00",383691,-100,-100,9.84,14.4,0,14.4,NAN,0,572.9,-100,-100,-144.9
"2026-02-03 06:45:00",383692,-100,-100,13.09,14.4,0,14.4,NAN,0,572.8,-100,-100,-144.9
"2026-02-03 06:50:00",383693,-100,-100,16.98,14.4,0,14.4,NAN,0,572.7,-100,-100,-144.9
"2026-02-03 06:55:00",383694,-100,-100,20.1,14.4,0,14.4,NAN,0,572.6,-100,-100,-144.9
"2026-02-03 07:00:00",383695,-100,-100,17.57,14.4,0,14.4,NAN,0,572.6,-100,-100,-144.9
"2026-02-03 07:05:00",383696,-100,-100,15.74,14.4,0,14.4,NAN,0,572.6,-100,-100,-144.9
"2026-02-03 07:10:00",383697,-100,-100,19.97,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 07:15:00",383698,-100,-100,22.17,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 07:20:00",383699,-100,-100,16.22,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 07:25:00",383700,-100,-100,31.49,14.4,0,14.4,NAN,0,572.6,-100,-100,-144.9
"2026-02-03 07:30:00",383701,-100,-100,37.94,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 07:35:00",383702,-100,-100,36.62,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 07:40:00",383703,-100,-100,37.06,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 07:45:00",383704,-100,-100,76.85,14.4,0,14.4,NAN,0,572.4,-100,-100,-144.9
"2026-02-03 07:50:00",383705,-100,-100,80.7,14.4,0,14.4,NAN,0,572.2,-100,-100,-144.9
"2026-02-03 07:55:00",383706,-100,-100,89,14.4,0,14.4,NAN,0,572,-100,-100,-144.9
"2026-02-03 08:00:00",383707,-100,-100,117.5,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-03 08:05:00",383708,-100,-100,107.6,14.4,0,14.4,NAN,0,571.7,-100,-100,-144.9
"2026-02-03 08:10:00",383709,-100,-100,97.7,14.4,0,14.4,NAN,0,571.8,-100,-100,-144.9
"2026-02-03 08:15:00",383710,-100,-100,116.6,14.4,0,14.4,NAN,0,572,-100,-100,-144.9
"2026-02-03 08:20:00",383711,-100,-100,134.6,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-03 08:25:00",383712,-100,-100,116.7,14.4,0,14.4,NAN,0,571.7,-100,-100,-144.9
"2026-02-03 08:30:00",383713,-100,-100,76.47,14.4,0,14.4,NAN,0,571.8,-100,-100,-144.9
"2026-02-03 08:35:00",383714,-100,-100,154,14.4,0,14.4,NAN,0,571.8,-100,-100,-144.9
"2026-02-03 08:40:00",383715,-100,-100,229.6,14.4,0,14.4,NAN,0,571.6,-100,-100,-144.9
"2026-02-03 08:45:00",383716,-100,-100,281.9,14.4,0,14.4,NAN,0,571.2,-100,-100,-144.9
"2026-02-03 08:50:00",383717,-100,-100,228.1,14.4,0,14.4,NAN,0,570.8,-100,-100,-144.9
"2026-02-03 08:55:00",383718,-100,-100,217.5,14.4,0,14.4,NAN,0,570.9,-100,-100,-144.9
"2026-02-03 09:00:00",383719,-100,-100,262.1,14.4,0,14.4,NAN,0,570.9,-100,-100,-144.9
"2026-02-03 09:05:00",383720,-100,-100,203.1,14.4,0,14.4,NAN,0,571.1,-100,-100,-144.9
"2026-02-03 09:10:00",383721,-100,-100,185.3,14.4,0,14.4,NAN,0,571.5,-100,-100,-144.9
"2026-02-03 09:15:00",383722,-100,-100,190.1,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-03 09:20:00",383723,-100,-100,182.7,14.4,0,14.4,NAN,0,572.1,-100,-100,-144.9
"2026-02-03 09:25:00",383724,-100,-100,171.2,14.4,0,14.4,NAN,0,572.2,-100,-100,-144.9
"2026-02-03 09:30:00",383725,-100,-100,129.8,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 09:35:00",383726,-100,-100,105.1,14.4,0,14.4,NAN,0,572.8,-100,-100,-144.9
"2026-02-03 09:40:00",383727,-100,-100,87.1,14.4,0,14.4,NAN,0,573,-100,-100,-144.9
"2026-02-03 09:45:00",383728,-100,-100,118.9,14.4,0,14.4,NAN,0,573.2,-100,-100,-144.9
"2026-02-03 09:50:00",383729,-100,-100,143.1,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 09:55:00",383730,-100,-100,175.6,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 10:00:00",383731,-100,-100,223.7,14.4,0,14.4,NAN,0,573,-100,-100,-144.9
"2026-02-03 10:05:00",383732,-100,-100,177.7,14.4,0,14.4,NAN,0,572.7,-100,-100,-144.9
"2026-02-03 10:10:00",383733,-100,-100,304.4,14.4,0,14.4,NAN,0,572.7,-100,-100,-144.9
"2026-02-03 10:15:00",383734,-100,-100,334.7,14.4,0,14.4,NAN,0,572.3,-100,-100,-144.9
"2026-02-03 10:20:00",383735,-100,-100,412,14.4,0,14.4,NAN,0,572,-100,-100,-144.9
"2026-02-03 10:25:00",383736,-100,-100,376.5,14.4,0,14.4,NAN,0,571.6,-100,-100,-144.9
"2026-02-03 10:30:00",383737,-100,-100,196.2,14.4,0,14.4,NAN,0,571.7,-100,-100,-144.9
"2026-02-03 10:35:00",383738,-100,-100,287.3,14.4,0,14.4,NAN,0,572,-100,-100,-144.9
"2026-02-03 10:40:00",383739,-100,-100,280,14.4,0,14.4,NAN,0,572.1,-100,-100,-144.9
"2026-02-03 10:45:00",383740,-100,-100,331.7,14.4,0,14.4,NAN,0,572.3,-100,-100,-144.9
"2026-02-03 10:50:00",383741,-100,-100,244.1,14.4,0,14.4,NAN,0,572.4,-100,-100,-144.9
"2026-02-03 10:55:00",383742,-100,-100,337.9,14.4,0,14.4,NAN,0,572.6,-100,-100,-144.9
"2026-02-03 11:00:00",383743,-100,-100,303.1,14.4,0,14.4,NAN,0,572.4,-100,-100,-144.9
"2026-02-03 11:05:00",383744,-100,-100,325.2,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 11:10:00",383745,-100,-100,322.3,14.4,0,14.4,NAN,0,572.8,-100,-100,-144.9
"2026-02-03 11:15:00",383746,-100,-100,403.4,14.4,0,14.4,NAN,0,572.7,-100,-100,-144.9
"2026-02-03 11:20:00",383747,-100,-100,479.8,14.4,0,14.4,NAN,0,572.6,-100,-100,-144.9
"2026-02-03 11:25:00",383748,-100,-100,586.5,14.4,0,14.4,NAN,0,572.2,-100,-100,-144.9
"2026-02-03 11:30:00",383749,-100,-100,377.9,14.4,0,14.4,NAN,0,572.3,-100,-100,-144.9
"2026-02-03 11:35:00",383750,-100,-100,526.4,14.4,0,14.4,NAN,0,572.7,-100,-100,-144.9
"2026-02-03 11:40:00",383751,-100,-100,443.3,14.4,0,14.4,NAN,0,572.7,-100,-100,-144.9
"2026-02-03 11:45:00",383752,-100,-100,294.2,14.4,0,14.4,NAN,0,573.2,-100,-100,-144.9
"2026-02-03 11:50:00",383753,-100,-100,371.3,14.4,0,14.4,NAN,0,573.7,-100,-100,-144.9
"2026-02-03 11:55:00",383754,-100,-100,370.9,14.4,0,14.4,NAN,0,573.7,-100,-100,-144.9
"2026-02-03 12:00:00",383755,-100,-100,266,14.4,0,14.4,NAN,0,574.1,-100,-100,-144.9
"2026-02-03 12:05:00",383756,-100,-100,256.5,14.4,0,14.4,NAN,0,574.6,-100,-100,-144.9
"2026-02-03 12:10:00",383757,-100,-100,342.3,14.4,0,14.4,NAN,0,574.9,-100,-100,-144.9
"2026-02-03 12:15:00",383758,-100,-100,731.1,14.4,0,14.4,NAN,0,574.8,-100,-100,-144.9
"2026-02-03 12:20:00",383759,-100,-100,496.5,14.4,0,14.4,NAN,0,573.9,-100,-100,-144.9
"2026-02-03 12:25:00",383760,-100,-100,461.7,14.4,0,14.4,NAN,0,574.2,-100,-100,-144.9
"2026-02-03 12:30:00",383761,-100,-100,401.3,14.4,0,14.4,NAN,0,574.1,-100,-100,-144.9
"2026-02-03 12:35:00",383762,-100,-100,262.1,14.4,0,14.4,NAN,0,574.7,-100,-100,-144.9
"2026-02-03 12:40:00",383763,-100,-100,267.4,14.4,0,14.4,NAN,0,575.2,-100,-100,-144.9
"2026-02-03 12:45:00",383764,-100,-100,328.3,14.4,0,14.4,NAN,0,575.3,-100,-100,-144.9
"2026-02-03 12:50:00",383765,-100,-100,216.9,14.4,0,14.4,NAN,0,575.5,-100,-100,-144.9
"2026-02-03 12:55:00",383766,-100,-100,146.9,14.4,0,14.4,NAN,0,575.9,-100,-100,-144.9
"2026-02-03 13:00:00",383767,-100,-100,86.7,14.4,0,14.4,NAN,0,576.1,-100,-100,-144.9
"2026-02-03 13:05:00",383768,-100,-100,53.38,14.4,0,14.4,NAN,0,576.3,-100,-100,-144.9
"2026-02-03 13:10:00",383769,-100,-100,38.39,14.4,0,14.4,NAN,0,576.5,-100,-100,-144.9
"2026-02-03 13:15:00",383770,-100,-100,37.94,14.4,0,14.4,NAN,0,576.7,-100,-100,-144.9
"2026-02-03 13:20:00",383771,-100,-100,44.36,14.4,0,14.4,NAN,0,576.8,-100,-100,-144.9
"2026-02-03 13:25:00",383772,-100,-100,30.02,14.4,0,14.4,NAN,0,576.8,-100,-100,-144.9
"2026-02-03 13:30:00",383773,-100,-100,21.32,14.4,0,14.4,NAN,0,577,-100,-100,-144.9
"2026-02-03 13:35:00",383774,-100,-100,20.31,14.4,0,14.4,NAN,0,577.5,-100,-100,-144.9
"2026-02-03 13:40:00",383775,-100,-100,13.12,14.4,0,14.4,NAN,0,577.7,-100,-100,-144.9
"2026-02-03 13:45:00",383776,-100,-100,17.54,14.4,0,14.4,NAN,0,577.7,-100,-100,-144.9
"2026-02-03 13:50:00",383777,-100,-100,33.52,14.4,0,14.4,NAN,0,577.6,-100,-100,-144.9
"2026-02-03 13:55:00",383778,-100,-100,48.79,14.4,0,14.4,NAN,0,577.4,-100,-100,-144.9
"2026-02-03 14:00:00",383779,-100,-100,65.33,14.4,0,14.4,NAN,0,577.3,-100,-100,-144.9
"2026-02-03 14:05:00",383780,-100,-100,57.15,14.4,0,14.4,NAN,0,577,-100,-100,-144.9
"2026-02-03 14:10:00",383781,-100,-100,57.16,14.4,0,14.4,NAN,0.254,576.8,-100,-100,-144.9
"2026-02-03 14:15:00",383782,-100,-100,60.35,14.4,0,14.4,NAN,0,576.4,-100,-100,-144.9
"2026-02-03 14:20:00",383783,-100,-100,67.15,14.4,0,14.4,NAN,0,576.2,-100,-100,-144.9
"2026-02-03 14:25:00",383784,-100,-100,77.53,14.4,0,14.4,NAN,0,576.1,-100,-100,-144.9
"2026-02-03 14:30:00",383785,-100,-100,104.1,14.4,0,14.4,NAN,0.254,576.1,-100,-100,-144.9
"2026-02-03 14:35:00",383786,-100,-100,135.8,14.4,0,14.4,NAN,0.254,575.8,-100,-100,-144.9
"2026-02-03 14:40:00",383787,-100,-100,142.3,14.4,0,14.4,NAN,0.254,575.4,-100,-100,-144.9
"2026-02-03 14:45:00",383788,-100,-100,150.2,14.4,0,14.4,NAN,0,575.1,-100,-100,-144.9
"2026-02-03 14:50:00",383789,-100,-100,158.5,14.4,0,14.4,NAN,0,574.9,-100,-100,-144.9
"2026-02-03 14:55:00",383790,-100,-100,185,14.4,0,14.4,NAN,0.254,574.8,-100,-100,-144.9
"2026-02-03 15:00:00",383791,-100,-100,225.7,14.4,0,14.4,NAN,0,574.6,-100,-100,-144.9
"2026-02-03 15:05:00",383792,-100,-100,248.1,14.4,0,14.4,NAN,0,574.4,-100,-100,-144.9
"2026-02-03 15:10:00",383793,-100,-100,258.8,14.4,0,14.4,NAN,0.254,574.2,-100,-100,-144.9
"2026-02-03 15:15:00",383794,-100,-100,259.7,14.4,0,14.4,NAN,0,573.8,-100,-100,-144.9
"2026-02-03 15:20:00",383795,-100,-100,252.9,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 15:25:00",383796,-100,-100,203.6,14.4,0,14.4,NAN,0,573.5,-100,-100,-144.9
"2026-02-03 15:30:00",383797,-100,-100,212.3,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 15:35:00",383798,-100,-100,231.1,14.4,0,14.4,NAN,0,573.5,-100,-100,-144.9
"2026-02-03 15:40:00",383799,-100,-100,209.3,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 15:45:00",383800,-100,-100,201.9,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 15:50:00",383801,-100,-100,189.5,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 15:55:00",383802,-100,-100,173.9,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 16:00:00",383803,-100,-100,164.2,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 16:05:00",383804,-100,-100,179.1,14.4,0,14.4,NAN,0,573.5,-100,-100,-144.9
"2026-02-03 16:10:00",383805,-100,-100,192.3,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 16:15:00",383806,-100,-100,191.6,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 16:20:00",383807,-100,-100,161,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 16:25:00",383808,-100,-100,134,14.4,0,14.4,NAN,0,573.8,-100,-100,-144.9
"2026-02-03 16:30:00",383809,-100,-100,119.3,14.4,0,14.4,NAN,0,573.9,-100,-100,-144.9
"2026-02-03 16:35:00",383810,-100,-100,125.5,14.4,0,14.4,NAN,0,574,-100,-100,-144.9
"2026-02-03 16:40:00",383811,-100,-100,128.3,14.4,0,14.4,NAN,0,574,-100,-100,-144.9
"2026-02-03 16:45:00",383812,-100,-100,114.4,14.4,0,14.4,NAN,0,574.1,-100,-100,-144.9
"2026-02-03 16:50:00",383813,-100,-100,78.85,14.4,0,14.4,NAN,0,574.2,-100,-100,-144.9
"2026-02-03 16:55:00",383814,-100,-100,63.5,14.4,0,14.4,NAN,0,574.4,-100,-100,-144.9
"2026-02-03 17:00:00",383815,-100,-100,50.15,14.4,0,14.4,NAN,0,574.4,-100,-100,-144.9
"2026-02-03 17:05:00",383816,-100,-100,35.05,14.4,0,14.4,NAN,0,574.5,-100,-100,-144.9
"2026-02-03 17:10:00",383817,-100,-100,31.2,14.4,0,14.4,NAN,0,574.9,-100,-100,-144.9
"2026-02-03 17:15:00",383818,-100,-100,35.77,14.4,0,14.4,NAN,0.254,575.2,-100,-100,-144.9
"2026-02-03 17:20:00",383819,-100,-100,27.49,14.4,0,14.4,NAN,0,575.2,-100,-100,-144.9
"2026-02-03 17:25:00",383820,-100,-100,18.78,14.4,0,14.4,NAN,0.254,575.2,-100,-100,-144.9
"2026-02-03 17:30:00",383821,-100,-100,23.28,14.4,0,14.4,NAN,0.254,575.2,-100,-100,-144.9
"2026-02-03 17:35:00",383822,-100,-100,21.31,14.4,0,14.4,NAN,0,575.2,-100,-100,-144.9
"2026-02-03 17:40:00",383823,-100,-100,14.8,14.4,0,14.4,NAN,0.254,575.2,-100,-100,-144.9
"2026-02-03 17:45:00",383824,-100,-100,19.65,14.4,0,14.4,NAN,0.254,575.3,-100,-100,-144.9
"2026-02-03 17:50:00",383825,-100,-100,20.21,14.4,0,14.4,NAN,0.254,575.2,-100,-100,-144.9
"2026-02-03 17:55:00",383826,-100,-100,25.45,14.4,0,14.4,NAN,0,575.2,-100,-100,-144.9
"2026-02-03 18:00:00",383827,-100,-100,28.36,14.4,0,14.4,NAN,0.254,575.1,-100,-100,-144.9
"2026-02-03 18:05:00",383828,-100,-100,24.03,14.4,0,14.4,NAN,0.254,575.1,-100,-100,-144.9
"2026-02-03 18:10:00",383829,-100,-100,24.31,14.4,0,14.4,NAN,0,575,-100,-100,-144.9
"2026-02-03 18:15:00",383830,-100,-100,23.79,14.4,0,14.4,NAN,0.254,574.9,-100,-100,-144.9
"2026-02-03 18:20:00",383831,-100,-100,19.58,14.4,0,14.4,NAN,0,574.8,-100,-100,-144.9
"2026-02-03 18:25:00",383832,-100,-100,13.87,14.4,0,14.4,NAN,0,574.8,-100,-100,-144.9
"2026-02-03 18:30:00",383833,-100,-100,9.46,14.4,0,14.4,NAN,0,574.8,-100,-100,-144.9
"2026-02-03 18:35:00",383834,-100,-100,6.156,14.4,0,14.4,NAN,0,574.7,-100,-100,-144.9
"2026-02-03 18:40:00",383835,-100,-100,4.076,14.4,0,14.4,NAN,0.254,574.6,-100,-100,-144.9
"2026-02-03 18:45:00",383836,-100,-100,3.428,14.4,0,14.4,NAN,0.254,574.5,-100,-100,-144.9
"2026-02-03 18:50:00",383837,-100,-100,2.186,14.4,0,14.4,NAN,0.254,574.5,-100,-100,-144.9
"2026-02-03 18:55:00",383838,-100,-100,1.325,14.4,0,14.4,NAN,0.254,574.4,-100,-100,-144.9
"2026-02-03 19:00:00",383839,-100,-100,0.917,14.4,0,14.4,NAN,0.508,574.4,-100,-100,-144.9
"2026-02-03 19:05:00",383840,-100,-100,0.565,14.4,0,14.4,NAN,0.508,574.3,-100,-100,-144.9
"2026-02-03 19:10:00",383841,-100,-100,0.352,14.4,0,14.4,NAN,0.508,574.3,-100,-100,-144.9
"2026-02-03 19:15:00",383842,-100,-100,0.067,14.4,0,14.4,NAN,0.508,574.2,-100,-100,-144.9
"2026-02-03 19:20:00",383843,-100,-100,0,14.4,0,14.4,NAN,0.508,574.1,-100,-100,-144.9
"2026-02-03 19:25:00",383844,-100,-100,0,14.4,0,14.4,NAN,0.508,574.1,-100,-100,-144.9
"2026-02-03 19:30:00",383845,-100,-100,0,14.4,0,14.4,NAN,0.508,574,-100,-100,-144.9
"2026-02-03 19:35:00",383846,-100,-100,0,14.4,0,14.4,NAN,0.508,574,-100,-100,-144.9
"2026-02-03 19:40:00",383847,-100,-100,0,14.4,0,14.4,NAN,0.508,573.9,-100,-100,-144.9
"2026-02-03 19:45:00",383848,-100,-100,0,14.4,0,14.4,NAN,0.508,573.8,-100,-100,-144.9
"2026-02-03 19:50:00",383849,-100,-100,0,14.4,0,14.4,NAN,0.508,573.7,-100,-100,-144.9
"2026-02-03 19:55:00",383850,-100,-100,0,14.4,0,14.4,NAN,0.254,573.7,-100,-100,-144.9
"2026-02-03 20:00:00",383851,-100,-100,0,14.4,0,14.4,NAN,0.508,573.6,-100,-100,-144.9
"2026-02-03 20:05:00",383852,-100,-100,0,14.4,0,14.4,NAN,0.254,573.5,-100,-100,-144.9
"2026-02-03 20:10:00",383853,-100,-100,0.006,14.4,0,14.4,NAN,0.254,573.5,-100,-100,-144.9
"2026-02-03 20:15:00",383854,-100,-100,0,14.4,0,14.4,NAN,0.254,573.4,-100,-100,-144.9
"2026-02-03 20:20:00",383855,-100,-100,0,14.4,0,14.4,NAN,0.254,573.3,-100,-100,-144.9
"2026-02-03 20:25:00",383856,-100,-100,0,14.4,0,14.4,NAN,0.254,573.2,-100,-100,-144.9
"2026-02-03 20:30:00",383857,-100,-100,0,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 20:35:00",383858,-100,-100,0,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 20:40:00",383859,-100,-100,0,14.4,0,14.4,NAN,0.254,573.4,-100,-100,-144.9
"2026-02-03 20:45:00",383860,-100,-100,0,14.4,0,14.4,NAN,0.254,573.4,-100,-100,-144.9
"2026-02-03 20:50:00",383861,-100,-100,0,14.4,0,14.4,NAN,0.254,573.4,-100,-100,-144.9
"2026-02-03 20:55:00",383862,-100,-100,0,14.4,0,14.4,NAN,0.254,573.4,-100,-100,-144.9
"2026-02-03 21:00:00",383863,-100,-100,0,14.4,0,14.4,NAN,0.254,573.3,-100,-100,-144.9
"2026-02-03 21:05:00",383864,-100,-100,0,14.4,0,14.4,NAN,0.254,573.4,-100,-100,-144.9
"2026-02-03 21:10:00",383865,-100,-100,0,14.4,0,14.4,NAN,0.254,573.3,-100,-100,-144.9
"2026-02-03 21:15:00",383866,-100,-100,0,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 21:20:00",383867,-100,-100,0,14.4,0,14.4,NAN,0.254,573.5,-100,-100,-144.9
"2026-02-03 21:25:00",383868,-100,-100,0,14.4,0,14.4,NAN,0,573.5,-100,-100,-144.9
"2026-02-03 21:30:00",383869,-100,-100,0,14.4,0,14.4,NAN,0,573.5,-100,-100,-144.9
"2026-02-03 21:35:00",383870,-100,-100,0.257,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 21:40:00",383871,-100,-100,0.47,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 21:45:00",383872,-100,-100,0.363,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 21:50:00",383873,-100,-100,0.017,14.4,0,14.4,NAN,0,573.7,-100,-100,-144.9
"2026-02-03 21:55:00",383874,-100,-100,0.006,14.4,0,14.4,NAN,0,573.7,-100,-100,-144.9
"2026-02-03 22:00:00",383875,-100,-100,0.078,14.4,0,14.4,NAN,0,573.7,-100,-100,-144.9
"2026-02-03 22:05:00",383876,-100,-100,0.034,14.4,0,14.4,NAN,0,573.7,-100,-100,-144.9
"2026-02-03 22:10:00",383877,-100,-100,0.112,14.4,0,14.4,NAN,0,573.6,-100,-100,-144.9
"2026-02-03 22:15:00",383878,-100,-100,0.006,14.4,0,14.4,NAN,0,573.5,-100,-100,-144.9
"2026-02-03 22:20:00",383879,-100,-100,0,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 22:25:00",383880,-100,-100,0,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 22:30:00",383881,-100,-100,0,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 22:35:00",383882,-100,-100,0,14.4,0,14.4,NAN,0,573.4,-100,-100,-144.9
"2026-02-03 22:40:00",383883,-100,-100,0,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 22:45:00",383884,-100,-100,0,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 22:50:00",383885,-100,-100,0,14.4,0,14.4,NAN,0,573.3,-100,-100,-144.9
"2026-02-03 22:55:00",383886,-100,-100,0,14.4,0,14.4,NAN,0,573.2,-100,-100,-144.9
"2026-02-03 23:00:00",383887,-100,-100,0,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 23:05:00",383888,-100,-100,0,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 23:10:00",383889,-100,-100,0,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 23:15:00",383890,-100,-100,0,14.4,0,14.4,NAN,0,573.2,-100,-100,-144.9
"2026-02-03 23:20:00",383891,-100,-100,0,14.4,0,14.4,NAN,0,573.1,-100,-100,-144.9
"2026-02-03 23:25:00",383892,-100,-100,0,14.4,0,14.4,NAN,0,572.8,-100,-100,-144.9
"2026-02-03 23:30:00",383893,-100,-100,0,14.4,0,14.4,NAN,0,572.7,-100,-100,-144.9
"2026-02-03 23:35:00",383894,-100,-100,0,14.4,0,14.4,NAN,0,572.5,-100,-100,-144.9
"2026-02-03 23:40:00",383895,-100,-100,0,14.4,0,14.4,NAN,0,572.3,-100,-100,-144.9
"2026-02-03 23:45:00",383896,-100,-100,0,14.4,0,14.4,NAN,0,572.2,-100,-100,-144.9
"2026-02-03 23:50:00",383897,-100,-100,0.151,14.4,0,14.4,NAN,0,572.1,-100,-100,-144.9
"2026-02-03 23:55:00",383898,-100,-100,0.19,14.4,0,14.4,NAN,0,572,-100,-100,-144.9
"2026-02-04 00:00:00",383899,-100,-100,0,14.4,0,14.4,NAN,0,572,-100,-100,-144.9
"2026-02-04 00:05:00",383900,-100,-100,0,14.4,0,14.4,NAN,0,572,-100,-100,-144.9
"2026-02-04 00:10:00",383901,-100,-100,0.408,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:15:00",383902,-100,-100,0.464,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:20:00",383903,-100,-100,0.308,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:25:00",383904,-100,-100,0.101,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:30:00",383905,-100,-100,0.28,14.4,0,14.4,NAN,0,571.8,-100,-100,-144.9
"2026-02-04 00:35:00",383906,-100,-100,0.397,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:40:00",383907,-100,-100,0.453,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:45:00",383908,-100,-100,0.229,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:50:00",383909,-100,-100,0.397,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 00:55:00",383910,-100,-100,0.358,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 01:00:00",383911,-100,-100,0.263,14.4,0,14.4,NAN,0,571.9,-100,-100,-144.9
"2026-02-04 01:05:00",383912,-100,-100,0.179,14.4,0,14.4,NAN,0,571.8,-100,-100,-144.9
"2026-02-04 01:10:00",383913,-100,-100,0.274,14.4,0,14.4,NAN,0,571.8,-100,-100,-144.9
