"TOA5","CEASA","CR3000","ÿ1677721255.008","CR3000.Std.32.05","CPU:CEASA_V6.CR3","20755","CEASA_HR"
"TIMESTAMP","RECORD","Temp_Ar_Avg","Umid_Rel","R_Solar_Avg","V_Vento_Horaria","D_Vento_Horaria","Rajada","Dir_Rajada","Chuva_Tot","PressATM","Orvalho","Ind_Calor","WindChill"
"TS","RN","Deg C","%","W/m^2","KM/h","Deg","KM/h","Degrees","mm","","","",""
"","","Avg","Smp","Avg","WVc","WVc","Max","SMM","Tot","Smp","Smp","Smp","Smp"
"2026-07-19 14:00:00",34802,-100,-100,591.8,14.4,0,14.4,NAN,0,592.4,-100,-100,-144.9
"2026-07-19 15:00:00",34803,-100,-100,508.7,14.4,0,14.4,NAN,0,595.9,-100,-100,-144.9
"2026-07-19 16:00:00",34804,-100,-100,376.5,14.32,0,14.4,NAN,0,598.5,-100,-100,-130.7
"2026-07-19 17:00:00",34805,-100,-100,205.8,6.062,124.4,13,108,0,597.7,-100,-100,-128.1
"2026-07-19 18:00:00",34806,-100,-100,31.74,4.049,290.6,9.58,324,0,591.1,-100,-100,-127.5
"2026-07-19 19:00:00",34807,-100,-100,0,5.123,355.5,10.19,27,0,584,-100,-100,-120.4
"2026-07-19 20:00:00",34808,-100,-100,0,8.02,332.4,24.55,328,0,594.1,-100,-100,-139.9
"2026-07-19 21:00:00",34809,-100,-100,0,8.22,4.467,15.19,30,0,578.9,-100,-100,-134.9
"2026-07-19 22:00:00",34810,-100,-100,0,4.048,63.27,9.58,358,0,579.6,-100,-100,-119.6
"2026-07-19 23:00:00",34811,-100,-100,0,2.125,282.6,8.06,245,0,580.1,-100,-100,-100
"2026-07-20 00:00:00",34812,-100,-100,0,3.267,159.3,9.32,141,0,577.9,-100,-100,-122.5
"2026-07-20 01:00:00",34813,-100,-100,0,3.708,132,3.708,132,0,584.3,-100,-100,-126.2
"2026-07-20 08:00:00",34814,-100,-100,102.4,3.036,125.3,4.248,144,0,614.3,-100,-100,-121.6
"2026-07-20 09:00:00",34815,-100,-100,204.1,3.016,184.6,8.6,223,0,563.3,-100,-100,-127.1
"2026-07-20 10:00:00",34816,-100,-100,376.1,5.596,201.5,12.96,222,0,574.2,-100,-100,-128
"2026-07-20 11:00:00",34817,-100,-100,509.1,4.974,88.6,10.15,104,0,581.5,-100,-100,-139.7
"2026-07-20 12:00:00",34818,-100,-100,561.3,4.268,113.9,8.57,97,0,585.2,-100,-100,-132.9
"2026-07-20 13:00:00",34819,-100,-100,593.1,4.958,142.2,11.38,150,0,585.3,-100,-100,-115.9
"2026-07-20 14:00:00",34820,-100,-100,563.8,5,118,10.76,135,0,589.7,-100,-100,-123.3
"2026-07-20 15:00:00",34821,-100,-100,485.8,5.847,142.5,13.07,123,0,592.6,-100,-100,-127.1
"2026-07-20 16:00:00",34822,-100,-100,314.2,4.471,126.2,10.98,92,0,596.2,-100,-100,-126.5
"2026-07-20 17:00:00",34823,-100,-100,175.9,3.15,0,6.948,85,0,592.5,-100,-100,-122.4
"2026-07-20 18:00:00",34824,-100,-100,36.26,4.257,357.7,8.42,345,0,587.7,-100,-100,-131.2
"2026-07-20 19:00:00",34825,-100,-100,0,2.293,0,6.588,234,0,583.5,-100,-100,-128
"2026-07-20 20:00:00",34826,-100,-100,0,2.01,265.1,4.212,226,0,580.9,-100,-100,-115.6
"2026-07-20 21:00:00",34827,-100,-100,0,1.728,0,4.824,319,0,580.4,-100,-100,-100
"2026-07-20 22:00:00",34828,-100,-100,0,1.866,0,6.12,62,0,579.2,-100,-100,-123.9
"2026-07-20 23:00:00",34829,-100,-100,0,2.994,185.1,7.956,223,0,576,-100,-100,-124.7
"2026-07-21 00:00:00",34830,-100,-100,0,2.35,115.2,4.824,160,0,574.2,-100,-100,-122.5
"2026-07-21 01:00:00",34831,-100,-100,0,1.414,217.3,1.728,201,0,578.2,-100,-100,-100
"2026-07-21 08:00:00",34832,-100,-100,115.2,3.343,208.2,5.22,214,0,612.9,-100,-100,-129.4
"2026-07-21 09:00:00",34833,-100,-100,195.4,3.273,168.1,7.2,222,0,568.3,-100,-100,-100
"2026-07-21 10:00:00",34834,-100,-100,321.7,3.346,146.9,11.41,125,0,574.2,-100,-100,-133.6
"2026-07-21 11:00:00",34835,-100,-100,438.9,6.033,156.6,13.32,130,0,581.8,-100,-100,-129.6
"2026-07-21 12:00:00",34836,-100,-100,558.3,5.752,173.7,13.5,243,0,585.2,-100,-100,-129.7
"2026-07-21 13:00:00",34837,-100,-100,518.8,5.829,194.1,10.87,139,0,585.8,-100,-100,-135.4
"2026-07-21 14:00:00",34838,-100,-100,426.2,4.101,181.8,7.956,251,0,591.4,-100,-100,-124.8
"2026-07-21 15:00:00",34839,-100,-100,296.9,3.102,269.4,7.452,250,0,588,-100,-100,-115.6
"2026-07-21 16:00:00",34840,-100,-100,166,3.356,156.7,9.29,169,0,586.2,-100,-100,-129.1
"2026-07-21 17:00:00",34841,-100,-100,150.3,4.035,68.24,9.58,36,0,586,-100,-100,-100
"2026-07-21 18:00:00",34842,-100,-100,32.75,2.383,133.2,5.868,128,0,584.2,-100,-100,-100
"2026-07-21 19:00:00",34843,-100,-100,0,2.27,251.9,5.148,219,0,582.8,-100,-100,-115.1
"2026-07-21 20:00:00",34844,-100,-100,0,1.497,0,4.68,95,0,581.1,-100,-100,-100
"2026-07-21 21:00:00",34845,-100,-100,0,3.238,0,14.58,121,0,580.1,-100,-100,-125.5
"2026-07-21 22:00:00",34846,-100,-100,0,5.517,201.5,11.59,208,0,577.3,-100,-100,-136.6
"2026-07-21 23:00:00",34847,-100,-100,0,5.186,212.7,13,159,0,575,-100,-100,-136
"2026-07-22 00:00:00",34848,-100,-100,0,6.79,210.2,13.39,232,0,573.1,-100,-100,-133.3
"2026-07-22 01:00:00",34849,-100,-100,0.112,4.932,239,4.932,239,0,587.3,-100,-100,-129.8
"2026-07-22 12:00:00",34850,-100,-100,105.3,14.4,0,14.4,NAN,0,612.2,-100,-100,-144.9
"2026-07-23 09:00:00",34851,-100,-100,192.8,14.4,0,14.4,NAN,0,598.2,-100,-100,-144.9
"2026-07-23 10:00:00",34852,-100,-100,306,14.4,0,14.4,NAN,0,588.4,-100,-100,-144.9
"2026-07-23 11:00:00",34853,-100,-100,429.7,14.4,0,14.4,NAN,0,594.9,-100,-100,-144.9
"2026-07-23 12:00:00",34854,-100,-100,346.5,14.4,0,14.4,NAN,0,596.8,-100,-100,-144.9
"2026-07-23 13:00:00",34855,-100,-100,437.5,14.4,0,14.4,NAN,0,593,-100,-100,-144.9
"2026-07-23 14:00:00",34856,-100,-100,192.1,14.4,0,14.4,NAN,0,592.6,-100,-100,-144.9
"2026-07-23 15:00:00",34857,-100,-100,137.5,14.4,0,14.4,NAN,0,589.6,-100,-100,-144.9
"2026-07-23 16:00:00",34858,-100,-100,35.46,14.4,0,14.4,NAN,0,588.5,-100,-100,-144.9
"2026-07-23 17:00:00",34859,-100,-100,19.24,14.4,0,14.4,NAN,0,587.6,-100,-100,-144.9
"2026-07-23 18:00:00",34860,-100,-100,7.672,14.4,0,14.4,NAN,0,585.2,-100,-100,-144.9
"2026-07-23 19:00:00",34861,-100,-100,0,14.4,0,14.4,NAN,0,583.5,-100,-100,-144.9
"2026-07-23 20:00:00",34862,-100,-100,0,14.4,0,14.4,NAN,0,581.8,-100,-100,-144.9
"2026-07-23 21:00:00",34863,-100,-100,0,14.4,0,14.4,NAN,0,580,-100,-100,-144.9
"2026-07-24 10:00:00",34864,-100,-100,179.9,14.4,0,14.4,NAN,0,603.7,-100,-100,-144.9
"2026-07-24 11:00:00",34865,-100,-100,249.1,14.4,0,14.4,NAN,0,599.8,-100,-100,-144.9
"2026-07-24 12:00:00",34866,-100,-100,277.5,14.4,0,14.4,NAN,0,599.5,-100,-100,-144.9
"2026-07-24 13:00:00",34867,-100,-100,205,14.4,0,14.4,NAN,0,596.7,-100,-100,-144.9
"2026-07-24 14:00:00",34868,-100,-100,274.9,14.4,0,14.4,NAN,0,593.5,-100,-100,-144.9
"2026-07-24 15:00:00",34869,-100,-100,285.8,14.4,0,14.4,NAN,0,592.9,-100,-100,-144.9
"2026-07-24 16:00:00",34870,-100,-100,184.8,14.4,0,14.4,NAN,0,591.6,-100,-100,-144.9
"2026-07-24 17:00:00",34871,-100,-100,175.2,14.4,0,14.4,NAN,0,591,-100,-100,-144.9
"2026-07-24 18:00:00",34872,-100,-100,12.55,14.4,0,14.4,NAN,0,590.5,-100,-100,-144.9
"2026-07-24 19:00:00",34873,-100,-100,0.002,14.4,0,14.4,NAN,0,589,-100,-100,-144.9
"2026-07-24 20:00:00",34874,-100,-100,0.027,14.4,0,14.4,NAN,0,587.5,-100,-100,-144.9
"2026-07-25 10:00:00",34875,-100,-100,132.5,14.4,0,14.4,NAN,0,608.6,-100,-100,-144.9
"2026-07-25 11:00:00",34876,-100,-100,266.6,14.4,0,14.4,NAN,0,598.7,-100,-100,-144.9
"2026-07-25 12:00:00",34877,-100,-100,364.7,14.4,0,14.4,NAN,0,595.4,-100,-100,-144.9
"2026-07-25 13:00:00",34878,-100,-100,454.9,14.4,0,14.4,NAN,0,593.9,-100,-100,-144.9
"2026-07-25 14:00:00",34879,-100,-100,626.1,14.4,0,14.4,NAN,0,598.1,-100,-100,-144.9
"2026-07-25 15:00:00",34880,-100,-100,528,14.4,0,14.4,NAN,0,600.1,-100,-100,-144.9
"2026-07-25 16:00:00",34881,-100,-100,396.5,14.4,0,14.4,NAN,0,601.1,-100,-100,-144.9
"2026-07-25 17:00:00",34882,-100,-100,223.2,14.4,0,14.4,NAN,0,604.5,-100,-100,-144.9
"2026-07-25 18:00:00",34883,-100,-100,39.08,14.4,0,14.4,NAN,0,599.6,-100,-100,-144.9
"2026-07-25 19:00:00",34884,-100,-100,0,14.4,0,14.4,NAN,0,592.7,-100,-100,-144.9
"2026-07-25 20:00:00",34885,-100,-100,0,14.4,0,14.4,NAN,0,589.7,-100,-100,-144.9
"2026-07-25 21:00:00",34886,-100,-100,0,14.4,0,14.4,NAN,0,587.7,-100,-100,-144.9
"2026-07-25 22:00:00",34887,-100,-100,0,14.4,0,14.4,NAN,0,584,-100,-100,-144.9
"2026-07-25 23:00:00",34888,-100,-100,0,14.4,0,14.4,NAN,0,583.5,-100,-100,-144.9
"2026-07-26 08:00:00",34889,-100,-100,57.68,14.4,0,14.4,NAN,0,621.5,-100,-100,-144.9
"2026-07-26 09:00:00",34890,-100,-100,218.4,14.4,0,14.4,NAN,0,570.8,-100,-100,-144.9
"2026-07-26 10:00:00",34891,-100,-100,331.6,14.4,0,14.4,NAN,0,578.4,-100,-100,-144.9
"2026-07-26 11:00:00",34892,-100,-100,482.6,14.4,0,14.4,NAN,0,583.8,-100,-100,-144.9
"2026-07-26 12:00:00",34893,-100,-100,602.3,14.4,0,14.4,NAN,0,590.6,-100,-100,-144.9
"2026-07-26 13:00:00",34894,-100,-100,568.7,14.4,0,14.4,NAN,0,592,-100,-100,-144.9
"2026-07-26 14:00:00",34895,-100,-100,450.6,14.4,0,14.4,NAN,0,592.9,-100,-100,-144.9
"2026-07-26 15:00:00",34896,-100,-100,393.4,14.4,0,14.4,NAN,0,594,-100,-100,-144.9
"2026-07-26 16:00:00",34897,-100,-100,391.9,14.4,0,14.4,NAN,0,590.9,-100,-100,-144.9
"2026-07-26 17:00:00",34898,-100,-100,157.6,14.4,0,14.4,NAN,0,592.9,-100,-100,-144.9
"2026-07-26 18:00:00",34899,-100,-100,29.27,14.4,0,14.4,NAN,0,588.3,-100,-100,-144.9
"2026-07-26 19:00:00",34900,-100,-100,0.008,14.4,0,14.4,NAN,0,585.4,-100,-100,-144.9
"2026-07-26 20:00:00",34901,-100,-100,0,14.4,0,14.4,NAN,0,583.8,-100,-100,-144.9
"2026-07-26 21:00:00",34902,-100,-100,0,14.4,0,14.4,NAN,0,581.9,-100,-100,-144.9
"2026-07-26 22:00:00",34903,-100,-100,0,14.4,0,14.4,NAN,0,582.7,-100,-100,-144.9
"2026-07-26 23:00:00",34904,-100,-100,0,14.4,0,14.4,NAN,0,580.5,-100,-100,-144.9
"2026-07-27 09:00:00",34905,-100,-100,67.52,14.4,0,14.4,NAN,0,616.1,-100,-100,-144.9
"2026-07-27 10:00:00",34906,-100,-100,118.7,14.4,0,14.4,NAN,0,609.8,-100,-100,-144.9
"2026-07-27 11:00:00",34907,-100,-100,234.4,14.4,0,14.4,NAN,0,598.3,-100,-100,-144.9
"2026-07-27 12:00:00",34908,-100,-100,300.8,14.4,0,14.4,NAN,0,592.6,-100,-100,-144.9
"2026-07-27 13:00:00",34909,-100,-100,559.9,14.4,0,14.4,NAN,0,590.4,-100,-100,-144.9
"2026-07-27 14:00:00",34910,-100,-100,606.1,14.4,0,14.4,NAN,0,593.7,-100,-100,-144.9
"2026-07-27 15:00:00",34911,-100,-100,495.9,14.4,0,14.4,NAN,0,598.2,-100,-100,-144.9
"2026-07-27 16:00:00",34912,-100,-100,311.4,14.4,0,14.4,NAN,0,602.5,-100,-100,-144.9
"2026-07-27 17:00:00",34913,-100,-100,128.9,14.4,0,14.4,NAN,0,596,-100,-100,-144.9
"2026-07-27 18:00:00",34914,-100,-100,28.06,14.4,0,14.4,NAN,0,589.1,-100,-100,-144.9
"2026-07-27 19:00:00",34915,-100,-100,0.033,14.4,0,14.4,NAN,0,586.2,-100,-100,-144.9
"2026-07-27 20:00:00",34916,-100,-100,0,14.4,0,14.4,NAN,0,585,-100,-100,-144.9
"2026-07-27 21:00:00",34917,-100,-100,0,14.4,0,14.4,NAN,0,582.8,-100,-100,-144.9
"2026-07-27 22:00:00",34918,-100,-100,0,14.4,0,14.4,NAN,0,583.8,-100,-100,-144.9
"2026-07-27 23:00:00",34919,-100,-100,0,14.4,0,14.4,NAN,0,580,-100,-100,-144.9
"2026-07-28 09:00:00",34920,-100,-100,197.3,14.4,0,14.4,NAN,0,607.8,-100,-100,-144.9
"2026-07-28 10:00:00",34921,-100,-100,342,14.4,0,14.4,NAN,0,582.1,-100,-100,-144.9
"2026-07-28 11:00:00",34922,-100,-100,497.5,14.4,0,14.4,NAN,0,588.4,-100,-100,-144.9
"2026-07-28 12:00:00",34923,-100,-100,594,14.4,0,14.4,NAN,0,590.6,-100,-100,-144.9
"2026-07-28 13:00:00",34924,-100,-100,636.8,14.4,0,14.4,NAN,0,589.5,-100,-100,-144.9
"2026-07-28 14:00:00",34925,-100,-100,597.6,14.4,0,14.4,NAN,0,596.5,-100,-100,-144.9
"2026-07-28 15:00:00",34926,-100,-100,489.1,14.4,0,14.4,NAN,0,593.1,-100,-100,-144.9
"2026-07-28 16:00:00",34927,-100,-100,368.1,14.4,0,14.4,NAN,0,597.3,-100,-100,-144.9
"2026-07-28 17:00:00",34928,-100,-100,208.7,14.4,0,14.4,NAN,0,595.9,-100,-100,-144.9
"2026-07-28 18:00:00",34929,-100,-100,45.08,14.4,0,14.4,NAN,0,590,-100,-100,-144.9
"2026-07-28 19:00:00",34930,-100,-100,0.104,14.4,0,14.4,NAN,0,585.3,-100,-100,-144.9
"2026-07-28 20:00:00",34931,-100,-100,0,14.4,0,14.4,NAN,0,583,-100,-100,-144.9
"2026-07-28 21:00:00",34932,-100,-100,0,14.4,0,14.4,NAN,0,582.8,-100,-100,-144.9
"2026-07-28 22:00:00",34933,-100,-100,0,14.4,0,14.4,NAN,0,581.6,-100,-100,-144.9
"2026-07-28 23:00:00",34934,-100,-100,0,14.4,0,14.4,NAN,0,579,-100,-100,-144.9
"2026-07-29 00:00:00",34935,-100,-100,0,14.4,0,14.4,NAN,0,579.6,-100,-100,-144.9
"2026-07-29 13:00:00",34936,-100,-100,117.9,14.4,0,14.4,NAN,0,628.8,-100,-100,-144.9
"2026-07-29 14:00:00",34937,-100,-100,184.2,14.4,0,14.4,NAN,0,608.1,-100,-100,-144.9
"2026-07-30 11:00:00",34938,-100,-100,220.6,14.4,0,14.4,NAN,0,605.6,-100,-100,-144.9
"2026-07-30 12:00:00",34939,-100,-100,334,14.4,0,14.4,NAN,0,600,-100,-100,-144.9
"2026-07-30 13:00:00",34940,-100,-100,366,14.4,0,14.4,NAN,0,600.6,-100,-100,-144.9
"2026-07-30 14:00:00",34941,-100,-100,222.6,14.4,0,14.4,NAN,0,597.9,-100,-100,-144.9
"2026-07-30 15:00:00",34942,-100,-100,174.7,14.4,0,14.4,NAN,0,597.2,-100,-100,-144.9
"2026-07-30 16:00:00",34943,-100,-100,65.27,14.4,0,14.4,NAN,0,595.6,-100,-100,-144.9
"2026-07-30 17:00:00",34944,-100,-100,34.75,14.4,0,14.4,NAN,0,593.7,-100,-100,-144.9
"2026-07-30 18:00:00",34945,-100,-100,0.58,14.4,0,14.4,NAN,0,597,-100,-100,-144.9
"2026-07-31 10:00:00",34946,-100,-100,205.1,14.4,0,14.4,NAN,0,609.1,-100,-100,-144.9
"2026-07-31 11:00:00",34947,-100,-100,222.9,14.4,0,14.4,NAN,0,599.4,-100,-100,-144.9
"2026-07-31 12:00:00",34948,-100,-100,284.6,14.4,0,14.4,NAN,0,597.1,-100,-100,-144.9
"2026-07-31 13:00:00",34949,-100,-100,254.4,14.4,0,14.4,NAN,0,597.7,-100,-100,-144.9
"2026-07-31 14:00:00",34950,-100,-100,315.9,14.4,0,14.4,NAN,0,596.4,-100,-100,-144.9
"2026-07-31 15:00:00",34951,-100,-100,237.7,14.4,0,14.4,NAN,0,593.8,-100,-100,-144.9
"2026-07-31 16:00:00",34952,-100,-100,160.6,14.4,0,14.4,NAN,0,592.8,-100,-100,-144.9
"2026-07-31 17:00:00",34953,-100,-100,96.2,14.4,0,14.4,NAN,0,591.3,-100,-100,-144.9
"2026-07-31 18:00:00",34954,-100,-100,23.29,14.4,0,14.4,NAN,0,590.2,-100,-100,-144.9
"2026-07-31 19:00:00",34955,-100,-100,0.085,14.4,0,14.4,NAN,0,589.2,-100,-100,-144.9
"2026-08-01 09:00:00",34956,-100,-100,147.3,14.4,0,14.4,NAN,0,606.9,-100,-100,-144.9
"2026-08-01 10:00:00",34957,-100,-100,319.2,14.4,0,14.4,NAN,0,588.3,-100,-100,-144.9
"2026-08-01 11:00:00",34958,-100,-100,541.1,14.4,0,14.4,NAN,0,594.3,-100,-100,-144.9
"2026-08-01 12:00:00",34959,-100,-100,626.3,14.4,0,14.4,NAN,0,594.9,-100,-100,-144.9
"2026-08-01 13:00:00",34960,-100,-100,662.8,14.4,0,14.4,NAN,0,592,-100,-100,-144.9
"2026-08-01 14:00:00",34961,-100,-100,626,14.4,0,14.4,NAN,0,596,-100,-100,-144.9
"2026-08-01 15:00:00",34962,-100,-100,538.6,14.4,0,14.4,NAN,0,598.4,-100,-100,-144.9
"2026-08-01 16:00:00",34963,-100,-100,430,14.4,0,14.4,NAN,0,601.6,-100,-100,-144.9
"2026-08-01 17:00:00",34964,-100,-100,191.8,14.4,0,14.4,NAN,0,598.7,-100,-100,-144.9
"2026-08-01 18:00:00",34965,-100,-100,54.94,14.4,0,14.4,NAN,0,593.5,-100,-100,-144.9
"2026-08-01 19:00:00",34966,-100,-100,0.027,14.4,0,14.4,NAN,0,589,-100,-100,-144.9
"2026-08-01 20:00:00",34967,-100,-100,0,14.4,0,14.4,NAN,0,586.1,-100,-100,-144.9
"2026-08-01 21:00:00",34968,-100,-100,0,14.4,0,14.4,NAN,0,586.4,-100,-100,-144.9
"2026-08-01 22:00:00",34969,-100,-100,0,14.4,0,14.4,NAN,0,584.9,-100,-100,-144.9
"2026-08-01 23:00:00",34970,-100,-100,0,14.4,0,14.4,NAN,0,582.8,-100,-100,-144.9
"2026-08-02 09:00:00",34971,-100,-100,232.1,14.4,0,14.4,NAN,0,593.9,-100,-100,-144.9
"2026-08-02 10:00:00",34972,-100,-100,384.9,14.4,0,14.4,NAN,0,584.1,-100,-100,-144.9
"2026-08-02 11:00:00",34973,-100,-100,448.8,14.4,0,14.4,NAN,0,590,-100,-100,-144.9
"2026-08-02 12:00:00",34974,-100,-100,518.1,14.4,0,14.4,NAN,0,592,-100,-100,-144.9
"2026-08-02 13:00:00",34975,-100,-100,405.3,14.4,0,14.4,NAN,0,590.4,-100,-100,-144.9
"2026-08-02 14:00:00",34976,-100,-100,255.9,14.4,0,14.4,NAN,0,590.5,-100,-100,-144.9
"2026-08-02 15:00:00",34977,-100,-100,181.1,14.4,0,14.4,NAN,0,588.2,-100,-100,-144.9
"2026-08-02 16:00:00",34978,-100,-100,231.9,14.4,0,14.4,NAN,0,586.2,-100,-100,-144.9
"2026-08-02 17:00:00",34979,-100,-100,89.2,14.4,0,14.4,NAN,0,587,-100,-100,-144.9
"2026-08-02 18:00:00",34980,-100,-100,16.22,14.4,0,14.4,NAN,0,586,-100,-100,-144.9
"2026-08-02 19:00:00",34981,-100,-100,0.014,14.4,0,14.4,NAN,0,585,-100,-100,-144.9
"2026-08-02 20:00:00",34982,-100,-100,0,14.4,0,14.4,NAN,0,583.9,-100,-100,-144.9
"2026-08-02 21:00:00",34983,-100,-100,0,14.4,0,14.4,NAN,0,582.8,-100,-100,-144.9
"2026-08-02 22:00:00",34984,-100,-100,0,14.4,0,14.4,NAN,0,581.8,-100,-100,-144.9
"2026-08-03 09:00:00",34985,-100,-100,153,14.4,0,14.4,NAN,0,605.1,-100,-100,-144.9
"2026-08-03 10:00:00",34986,-100,-100,230.8,14.4,0,14.4,NAN,0,597.3,-100,-100,-144.9
"2026-08-03 11:00:00",34987,-100,-100,312.8,14.4,0,14.4,NAN,0,592.3,-100,-100,-144.9
"2026-08-03 12:00:00",34988,-100,-100,377.4,14.4,0,14.4,NAN,0,592.5,-100,-100,-144.9
"2026-08-03 13:00:00",34989,-100,-100,430.1,14.4,0,14.4,NAN,0,592.6,-100,-100,-144.9
"2026-08-03 14:00:00",34990,-100,-100,332.5,14.4,0,14.4,NAN,0,593.9,-100,-100,-144.9
"2026-08-03 15:00:00",34991,-100,-100,259.2,14.4,0,14.4,NAN,0,590.7,-100,-100,-144.9
"2026-08-03 16:00:00",34992,-100,-100,220.2,14.4,0,14.4,NAN,0,588.3,-100,-100,-144.9
"2026-08-03 17:00:00",34993,-100,-100,72.79,14.4,0,14.4,NAN,0,587.9,-100,-100,-144.9
"2026-08-03 18:00:00",34994,-100,-100,14.94,14.4,0,14.4,NAN,0,586.7,-100,-100,-144.9
"2026-08-03 19:00:00",34995,-100,-100,0.001,14.4,0,14.4,NAN,0,585.4,-100,-100,-144.9
"2026-08-03 20:00:00",34996,-100,-100,0,14.4,0,14.4,NAN,0,585.2,-100,-100,-144.9
"2026-08-03 21:00:00",34997,-100,-100,0,14.4,0,14.4,NAN,0,583.5,-100,-100,-144.9
"2026-08-04 10:00:00",34998,-100,-100,127.3,14.4,0,14.4,NAN,0,605.5,-100,-100,-144.9
"2026-08-04 11:00:00",34999,-100,-100,83.9,14.4,0,14.4,NAN,0,616.4,-100,-100,-144.9
"2026-08-04 12:00:00",35000,-100,-100,139.5,14.4,0,14.4,NAN,0,608.6,-100,-100,-144.9
"2026-08-04 13:00:00",35001,-100,-100,163,14.4,0,14.4,NAN,0,605.5,-100,-100,-144.9
"2026-08-04 14:00:00",35002,-100,-100,291.9,14.4,0,14.4,NAN,0,600.3,-100,-100,-144.9
"2026-08-04 15:00:00",35003,-100,-100,232.9,14.4,0,14.4,NAN,0,597,-100,-100,-144.9
"2026-08-04 16:00:00",35004,-100,-100,226.9,14.4,0,14.4,NAN,0,596.4,-100,-100,-144.9
"2026-08-04 17:00:00",35005,-100,-100,156.3,14.4,0,14.4,NAN,0,595.5,-100,-100,-144.9
"2026-08-05 10:00:00",35006,-100,-100,181.7,14.4,0,14.4,NAN,0,602.7,-100,-100,-144.9
"2026-08-05 11:00:00",35007,-100,-100,122.5,14.4,0,14.4,NAN,0,604.5,-100,-100,-144.9
"2026-08-05 12:00:00",35008,-100,-100,85.3,14.4,0,14.4,NAN,0,624.1,-100,-100,-144.9
"2026-08-06 10:00:00",35009,-100,-100,170.5,14.4,0,14.4,NAN,0,616.3,-100,-100,-144.9
"2026-08-06 11:00:00",35010,-100,-100,266.8,14.4,0,14.4,NAN,0,599.8,-100,-100,-144.9
"2026-08-06 12:00:00",35011,-100,-100,424.1,14.4,0,14.4,NAN,0,598.5,-100,-100,-144.9
"2026-08-06 13:00:00",35012,-100,-100,263.7,14.4,0,14.4,NAN,0,599.5,-100,-100,-144.9
"2026-08-06 14:00:00",35013,-100,-100,54.03,14.4,0,14.4,NAN,0,598.3,-100,-100,-144.9
"2026-08-06 15:00:00",35014,-100,-100,20.32,14.4,0,14.4,NAN,2.032,597.7,-100,-100,-144.9
"2026-08-06 16:00:00",35015,-100,-100,28.75,14.4,0,14.4,NAN,0.254,595.7,-100,-100,-144.9
"2026-08-06 17:00:00",35016,-100,-100,63.27,14.4,0,14.4,NAN,0,593.6,-100,-100,-144.9
"2026-08-07 08:00:00",35017,-100,-100,114,14.4,0,14.4,NAN,0,589,-100,-100,-144.9
"2026-08-07 09:00:00",35018,-100,-100,239.6,14.4,0,14.4,NAN,0,582.8,-100,-100,-144.9
"2026-08-07 10:00:00",35019,-100,-100,245.4,14.4,0,14.4,NAN,0,589.4,-100,-100,-144.9
"2026-08-07 11:00:00",35020,-100,-100,355.8,14.4,0,14.4,NAN,0,589.4,-100,-100,-144.9
"2026-08-07 12:00:00",35021,-100,-100,336.5,14.4,0,14.4,NAN,0,588.2,-100,-100,-144.9
"2026-08-07 13:00:00",35022,-100,-100,220,14.4,0,14.4,NAN,0,589.2,-100,-100,-144.9
"2026-08-07 14:00:00",35023,-100,-100,218.4,14.4,0,14.4,NAN,0,585.8,-100,-100,-144.9
"2026-08-07 15:00:00",35024,-100,-100,241.9,14.4,0,14.4,NAN,0,588.5,-100,-100,-144.9
"2026-08-07 16:00:00",35025,-100,-100,130.4,14.4,0,14.4,NAN,0,589.1,-100,-100,-144.9
"2026-08-07 17:00:00",35026,-100,-100,70.96,14.4,0,14.4,NAN,0,586.8,-100,-100,-144.9
"2026-08-07 18:00:00",35027,-100,-100,5.085,14.4,0,14.4,NAN,0,587.2,-100,-100,-144.9
"2026-08-07 19:00:00",35028,-100,-100,0,14.4,0,14.4,NAN,0,586.5,-100,-100,-144.9
"2026-08-07 20:00:00",35029,-100,-100,0,14.4,0,14.4,NAN,0,585,-100,-100,-144.9
"2026-08-07 21:00:00",35030,-100,-100,0,14.4,0,14.4,NAN,0,586.3,-100,-100,-144.9
"2026-08-08 10:00:00",35031,-100,-100,131.9,14.4,0,14.4,NAN,0,609.4,-100,-100,-144.9
"2026-08-08 12:00:00",35032,-100,-100,166.7,14.4,0,14.4,NAN,0,613.4,-100,-100,-144.9
"2026-08-08 13:00:00",35033,-100,-100,338.6,14.4,0,14.4,NAN,0,600,-100,-100,-144.9
"2026-08-08 14:00:00",35034,-100,-100,286,14.4,0,14.4,NAN,0,600.7,-100,-100,-144.9
"2026-08-08 15:00:00",35035,-100,-100,255.8,14.4,0,14.4,NAN,0,599.3,-100,-100,-144.9
"2026-08-08 16:00:00",35036,-100,-100,134.5,14.4,0,14.4,NAN,0,598.3,-100,-100,-144.9
"2026-08-08 17:00:00",35037,-100,-100,73.51,14.4,0,14.4,NAN,0,596.3,-100,-100,-144.9
"2026-08-08 18:00:00",35038,-100,-100,18.47,14.4,0,14.4,NAN,0,594.9,-100,-100,-144.9
"2026-08-09 11:00:00",35039,-100,-100,176.7,14.4,0,14.4,NAN,0,618.7,-100,-100,-144.9
"2026-08-09 12:00:00",35040,-100,-100,80.9,14.4,0,14.4,NAN,0,626.5,-100,-100,-144.9
"2026-08-10 11:00:00",35041,-100,-100,101.3,14.4,0,14.4,NAN,0,629.3,-100,-100,-144.9
