station,kind,date,raw_prec,reason
ceasa,hourly,2025-08-27 13:00:00,254.0,inch_code
ceasa,hourly,2025-08-27 18:00:00,254.0,inch_code
ceasa,hourly,2025-08-28 16:00:00,254.0,inch_code
ceasa,hourly,2025-08-31 12:00:00,254.0,inch_code
ceasa,hourly,2025-09-01 16:00:00,254.0,inch_code
ceasa,hourly,2025-09-01 17:00:00,254.0,inch_code
ceasa,hourly,2025-09-06 15:00:00,254.0,inch_code
ceasa,hourly,2025-09-07 12:00:00,254.0,inch_code
ceasa,hourly,2025-09-08 11:00:00,254.0,inch_code
ceasa,hourly,2025-09-08 15:00:00,254.0,inch_code
ceasa,hourly,2025-09-10 10:00:00,254.0,inch_code
ceasa,hourly,2025-09-18 09:00:00,254.0,inch_code
ceasa,hourly,2025-09-18 23:00:00,254.0,inch_code
ceasa,hourly,2025-09-25 13:00:00,254.0,inch_code
ceasa,hourly,2025-09-27 09:00:00,254.0,inch_code
ceasa,hourly,2025-09-27 10:00:00,254.0,inch_code
ceasa,hourly,2025-09-28 15:00:00,254.0,inch_code
ceasa,hourly,2025-10-04 14:00:00,254.0,inch_code
ceasa,hourly,2025-10-07 10:00:00,254.0,inch_code
ceasa,hourly,2025-10-07 12:00:00,254.0,inch_code
ceasa,hourly,2025-10-08 11:00:00,254.0,inch_code
ceasa,hourly,2025-10-10 11:00:00,254.0,inch_code
ceasa,hourly,2025-10-10 18:00:00,254.0,inch_code
ceasa,hourly,2025-10-10 23:00:00,254.0,inch_code
ceasa,hourly,2025-10-12 22:00:00,254.0,inch_code
ceasa,hourly,2025-10-18 21:00:00,254.0,inch_code
ceasa,hourly,2025-10-20 19:00:00,254.0,inch_code
ceasa,hourly,2025-10-22 09:00:00,254.0,inch_code
ceasa,hourly,2025-10-22 11:00:00,254.0,inch_code
ceasa,hourly,2025-10-22 23:00:00,254.0,inch_code
ceasa,hourly,2025-10-27 01:00:00,254.0,inch_code
ceasa,hourly,2025-10-28 10:00:00,254.0,inch_code
ceasa,hourly,2025-10-28 11:00:00,254.0,inch_code
ceasa,hourly,2025-10-31 09:00:00,254.0,inch_code
ceasa,hourly,2025-10-31 16:00:00,254.0,inch_code
ceasa,hourly,2025-10-31 22:00:00,254.0,inch_code
ceasa,hourly,2025-11-03 20:00:00,254.0,inch_code
ceasa,hourly,2025-11-07 19:00:00,254.0,inch_code
ceasa,hourly,2025-11-07 20:00:00,254.0,inch_code
ceasa,hourly,2025-11-12 22:00:00,254.0,inch_code
ceasa,hourly,2025-11-13 01:00:00,254.0,inch_code
ceasa,hourly,2025-11-13 02:00:00,254.0,inch_code
ceasa,hourly,2025-11-17 13:00:00,254.0,inch_code
ceasa,hourly,2025-11-18 11:00:00,254.0,inch_code
ceasa,hourly,2025-11-18 14:00:00,254.0,inch_code
ceasa,hourly,2025-11-18 15:00:00,254.0,inch_code
ceasa,hourly,2025-11-18 19:00:00,254.0,inch_code
ceasa,hourly,2025-11-22 18:00:00,254.0,inch_code
ceasa,hourly,2025-11-23 00:00:00,254.0,inch_code
ceasa,hourly,2025-11-23 10:00:00,254.0,inch_code
ceasa,hourly,2025-11-23 17:00:00,254.0,inch_code
ceasa,hourly,2025-11-24 19:00:00,254.0,inch_code
ceasa,hourly,2025-11-28 22:00:00,254.0,inch_code
ceasa,hourly,2025-11-29 22:00:00,254.0,inch_code
ceasa,hourly,2025-11-29 23:00:00,254.0,inch_code
ceasa,hourly,2025-11-30 01:00:00,254.0,inch_code
ceasa,hourly,2025-11-30 02:00:00,254.0,inch_code
ceasa,hourly,2025-11-30 20:00:00,254.0,inch_code
ceasa,hourly,2025-12-01 01:00:00,254.0,inch_code
ceasa,hourly,2025-12-01 14:00:00,254.0,inch_code
ceasa,hourly,2025-12-02 11:00:00,254.0,inch_code
ceasa,hourly,2025-12-02 12:00:00,254.0,inch_code
ceasa,hourly,2025-12-02 22:00:00,254.0,inch_code
ceasa,hourly,2025-12-02 23:00:00,254.0,inch_code
ceasa,hourly,2025-12-03 20:00:00,254.0,inch_code
ceasa,hourly,2025-12-08 22:00:00,254.0,inch_code
ceasa,hourly,2025-12-09 00:00:00,254.0,inch_code
ceasa,hourly,2025-12-09 01:00:00,254.0,inch_code
ceasa,hourly,2025-12-09 11:00:00,254.0,inch_code
ceasa,hourly,2025-12-09 17:00:00,254.0,inch_code
ceasa,hourly,2025-12-12 19:00:00,254.0,inch_code
ceasa,hourly,2025-12-13 10:00:00,254.0,inch_code
ceasa,hourly,2026-01-01 01:00:00,254.0,inch_code
ceasa,hourly,2026-01-01 06:00:00,254.0,inch_code
ceasa,hourly,2026-01-05 22:00:00,254.0,inch_code
ceasa,hourly,2026-01-08 14:00:00,254.0,inch_code
ceasa,hourly,2026-01-08 15:00:00,254.0,inch_code
ceasa,hourly,2026-01-08 23:00:00,254.0,inch_code
ceasa,hourly,2026-01-10 23:00:00,254.0,inch_code
ceasa,hourly,2026-01-12 13:00:00,254.0,inch_code
ceasa,hourly,2026-01-14 14:00:00,254.0,inch_code
ceasa,hourly,2026-01-17 19:00:00,254.0,inch_code
ceasa,hourly,2026-01-18 07:00:00,254.0,inch_code
ceasa,hourly,2026-01-18 15:00:00,254.0,inch_code
ceasa,hourly,2026-01-18 23:00:00,254.0,inch_code
ceasa,hourly,2026-01-19 02:00:00,254.0,inch_code
ceasa,hourly,2026-01-19 03:00:00,254.0,inch_code
ceasa,hourly,2026-01-19 06:00:00,254.0,inch_code
ceasa,hourly,2026-01-21 14:00:00,254.0,inch_code
ceasa,hourly,2026-01-22 01:00:00,254.0,inch_code
ceasa,hourly,2026-01-22 03:00:00,254.0,inch_code
ceasa,hourly,2026-01-23 08:00:00,254.0,inch_code
ceasa,hourly,2026-01-29 12:00:00,254.0,inch_code
ceasa,hourly,2026-01-29 13:00:00,254.0,inch_code
ceasa,hourly,2026-01-29 23:00:00,254.0,inch_code
ceasa,hourly,2026-02-01 01:00:00,254.0,inch_code
ceasa,hourly,2026-02-02 11:00:00,254.0,inch_code
ceasa,hourly,2026-02-03 05:00:00,254.0,inch_code
ceasa,hourly,2026-02-03 16:00:00,254.0,inch_code
ceasa,hourly,2026-02-04 02:00:00,254.0,inch_code
ceasa,hourly,2026-02-04 15:00:00,254.0,inch_code
ceasa,hourly,2026-02-05 04:00:00,254.0,inch_code
ceasa,hourly,2026-02-07 23:00:00,254.0,inch_code
ceasa,hourly,2026-02-08 00:00:00,254.0,inch_code
ceasa,hourly,2026-02-09 18:00:00,254.0,inch_code
ceasa,hourly,2026-02-12 23:00:00,254.0,inch_code
ceasa,hourly,2026-02-13 14:00:00,254.0,inch_code
ceasa,hourly,2026-02-13 18:00:00,254.0,inch_code
ceasa,hourly,2026-02-13 20:00:00,254.0,inch_code
ceasa,hourly,2026-02-14 13:00:00,254.0,inch_code
ceasa,hourly,2026-02-14 14:00:00,254.0,inch_code
ceasa,hourly,2026-02-14 15:00:00,254.0,inch_code
ceasa,hourly,2026-02-14 20:00:00,254.0,inch_code
ceasa,hourly,2026-02-15 00:00:00,254.0,inch_code
ceasa,hourly,2026-02-15 21:00:00,254.0,inch_code
ceasa,hourly,2026-02-17 23:00:00,254.0,inch_code
ceasa,hourly,2026-02-18 02:00:00,254.0,inch_code
ceasa,hourly,2026-02-18 20:00:00,254.0,inch_code
ceasa,hourly,2026-02-18 22:00:00,254.0,inch_code
ceasa,hourly,2026-02-18 23:00:00,254.0,inch_code
ceasa,hourly,2026-02-19 06:00:00,254.0,inch_code
ceasa,hourly,2026-02-21 06:00:00,254.0,inch_code
ceasa,hourly,2026-02-21 08:00:00,254.0,inch_code
ceasa,hourly,2026-02-23 23:00:00,254.0,inch_code
ceasa,hourly,2026-02-24 05:00:00,254.0,inch_code
ceasa,hourly,2026-02-24 18:00:00,254.0,inch_code
ceasa,hourly,2026-02-25 00:00:00,254.0,inch_code
ceasa,hourly,2026-02-25 04:00:00,254.0,inch_code
ceasa,hourly,2026-02-25 23:00:00,254.0,inch_code
ceasa,hourly,2026-02-26 00:00:00,254.0,inch_code
ceasa,hourly,2026-02-28 09:00:00,254.0,inch_code
ceasa,hourly,2026-03-07 20:00:00,254.0,inch_code
ceasa,hourly,2026-03-08 18:00:00,254.0,inch_code
ceasa,hourly,2026-03-08 20:00:00,254.0,inch_code
ceasa,hourly,2026-03-08 22:00:00,254.0,inch_code
ceasa,hourly,2026-03-09 10:00:00,254.0,inch_code
ceasa,hourly,2026-03-10 19:00:00,254.0,inch_code
ceasa,hourly,2026-03-11 15:00:00,254.0,inch_code
ceasa,hourly,2026-03-11 16:00:00,254.0,inch_code
ceasa,hourly,2026-03-11 17:00:00,254.0,inch_code
ceasa,hourly,2026-03-11 23:00:00,254.0,inch_code
ceasa,hourly,2026-03-12 15:00:00,254.0,inch_code
ceasa,hourly,2026-03-19 09:00:00,254.0,inch_code
