date,gauge,rain_mm
2022-01-19,centro,0.0
2022-01-20,centro,0.0
2022-01-21,centro,0.0
2022-01-22,centro,0.0
2022-01-23,centro,0.0
2022-01-24,centro,0.0
2022-01-25,centro,0.0
2022-01-26,centro,0.0
2022-01-27,centro,50.57
2022-01-28,centro,30.28
2022-01-29,centro,12.86
2022-01-30,centro,6.94
2022-01-31,centro,2.38
2022-02-01,centro,0.4
2022-02-02,centro,0.0
2022-02-03,centro,0.4
2022-02-04,centro,28.6
2022-02-05,centro,17.32
2022-02-06,centro,8.28
2022-02-07,centro,0.0
2022-02-08,centro,0.0
2022-02-09,centro,1.57
2022-02-10,centro,0.0
2022-02-11,centro,0.4
2022-02-12,centro,0.0
2022-02-13,centro,0.0
2022-02-14,centro,29.0
2022-02-15,centro,0.0
2022-02-16,centro,0.0
2022-02-17,centro,20.85
2022-02-18,centro,0.0
2022-02-19,centro,0.0
2022-02-20,centro,0.0
2022-02-21,centro,1.0
2022-02-22,centro,0.0
2022-02-23,centro,12.780000000000001
2022-02-24,centro,0.6000000000000001
2022-02-25,centro,2.5700000000000003
2022-02-26,centro,0.0
2022-02-27,centro,0.0
2022-02-28,centro,0.0
2022-03-01,centro,0.8
2022-03-02,centro,67.54
2022-03-03,centro,15.95
2022-03-04,centro,0.2
2022-03-05,centro,0.0
2022-03-06,centro,0.0
2022-03-07,centro,4.92
2022-03-08,centro,1.78
2022-03-09,centro,4.34
2022-03-10,centro,12.19
2022-03-11,centro,36.55
2022-03-12,centro,28.990000000000002
2022-03-13,centro,10.68
2022-03-14,centro,2.2
2022-03-15,centro,4.5600000000000005
2022-03-16,centro,7.88
2022-03-17,centro,0.0
2022-03-18,centro,24.560000000000002
2022-03-19,centro,6.3
2022-03-20,centro,2.5600000000000005
2022-03-21,centro,32.28
2022-03-22,centro,15.18
2022-03-23,centro,0.0
2022-03-24,centro,17.91
2022-03-25,centro,0.2
2022-03-26,centro,0.0
2022-03-27,centro,1.18
2022-03-28,centro,2.7600000000000002
2022-03-29,centro,0.0
2022-03-30,centro,18.869999999999997
2022-03-31,centro,20.71
2022-04-01,centro,16.63
2022-04-02,centro,9.15
2022-04-03,centro,3.39
2022-04-04,centro,2.95
2022-04-05,centro,0.2
2022-04-06,centro,7.88
2022-04-07,centro,10.450000000000001
2022-04-08,centro,6.9
2022-04-09,centro,1.97
2022-04-12,centro,10.86
2022-04-13,centro,0.0
2022-04-14,centro,35.65
2022-04-15,centro,0.0
2022-04-16,centro,0.0
2022-04-17,centro,0.0
2022-04-18,centro,15.959999999999999
2022-04-19,centro,0.0
2022-04-20,centro,0.0
2022-04-21,centro,0.0
2022-04-22,centro,0.8
2022-04-23,centro,20.28
2022-04-24,centro,0.0
2022-04-25,centro,0.2
2022-04-26,centro,0.0
2022-04-27,centro,0.0
2022-04-28,centro,0.0
2022-04-29,centro,0.0
2022-04-30,centro,0.0
2022-05-01,centro,2.17
2022-05-02,centro,15.24
2022-05-03,centro,64.96
2022-05-04,centro,67.74
2022-05-05,centro,3.97
2022-05-06,centro,0.0
2022-05-07,centro,0.0
2022-05-08,centro,0.0
2022-05-09,centro,0.8
2022-05-10,centro,1.0
2022-05-11,centro,5.74
2022-05-12,centro,0.0
2022-05-13,centro,0.0
2022-05-14,centro,0.0
2022-05-15,centro,0.0
2022-05-16,centro,0.0
2022-05-17,centro,0.0
2022-05-18,centro,0.0
2022-05-19,centro,0.0
2022-05-20,centro,0.0
2022-05-21,centro,0.0
2022-05-22,centro,0.0
2022-05-23,centro,0.0
2022-05-24,centro,0.0
2022-05-25,centro,0.0
2022-05-26,centro,0.0
2022-05-27,centro,0.0
2022-05-28,centro,0.0
2022-05-29,centro,25.39
2022-05-30,centro,29.55
2022-05-31,centro,2.0
2022-06-01,centro,24.65
2022-06-02,centro,40.62
2022-06-03,centro,3.2
2022-06-04,centro,0.0
2022-06-05,centro,0.8
2022-06-06,centro,11.01
2022-06-07,centro,19.32
2022-06-08,centro,1.9900000000000002
2022-06-09,centro,12.25
2022-06-10,centro,5.32
2022-06-11,centro,0.0
2022-06-12,centro,0.0
2022-06-13,centro,0.0
2022-06-14,centro,0.0
2022-06-15,centro,0.0
2022-06-16,centro,0.0
2022-06-17,centro,0.78
2022-07-13,centro,4.6000000000000005
2022-07-14,centro,10.280000000000001
2022-07-15,centro,0.2
2022-07-16,centro,0.0
2022-07-18,centro,2.0
2022-08-06,centro,7.180000000000001
2022-08-07,centro,50.79
2022-08-08,centro,34.87
2022-08-09,centro,33.34
2022-08-10,centro,128.8
2022-08-11,centro,1.78
2022-08-12,centro,2.39
2022-08-13,centro,0.4
2022-08-14,centro,0.0
2022-08-15,centro,0.0
2022-08-16,centro,3.2
2022-08-17,centro,1.6
2022-08-18,centro,37.85
2022-08-19,centro,6.720000000000001
2022-08-20,centro,0.0
2022-08-23,centro,0.8
2022-08-24,centro,0.0
2022-08-25,centro,0.0
2022-08-26,centro,0.0
2022-08-27,centro,0.0
2022-08-28,centro,1.4000000000000001
2022-08-29,centro,0.6000000000000001
2022-08-30,centro,0.0
2022-09-03,centro,27.18
2022-09-04,centro,0.0
2022-09-06,centro,8.8
2022-09-07,centro,21.23
2022-09-08,centro,2.4000000000000004
2022-09-09,centro,1.59
2022-09-10,centro,7.970000000000001
2022-09-11,centro,0.8
2022-09-12,centro,43.8
2022-09-13,centro,15.51
2022-09-14,centro,4.17
2022-09-15,centro,6.390000000000001
2022-09-16,centro,3.0
2022-09-17,centro,0.0
2022-09-18,centro,3.17
2022-09-19,centro,2.79
2022-09-20,centro,0.4
2022-09-21,centro,1.6
2022-09-22,centro,1.0
2022-09-24,centro,0.0
2022-09-25,centro,8.97
2022-09-26,centro,8.58
2022-09-27,centro,0.0
2022-09-28,centro,0.0
2022-09-29,centro,2.18
2022-09-30,centro,4.2
2022-10-01,centro,5.6000000000000005
2022-10-02,centro,0.5900000000000001
2022-10-03,centro,0.0
2022-10-04,centro,0.2
2022-10-05,centro,1.8
2022-10-06,centro,9.0
2022-10-07,centro,1.8
2022-10-08,centro,0.0
2022-10-10,centro,3.4000000000000004
2022-10-11,centro,0.6000000000000001
2022-10-14,centro,19.52
2022-10-15,centro,10.4
2022-10-16,centro,36.07
2022-10-17,centro,0.2
2022-10-18,centro,9.110000000000001
2022-10-19,centro,1.0
2022-10-20,centro,10.280000000000001
2022-10-21,centro,9.47
2022-10-23,centro,5.7
2022-10-24,centro,0.0
2022-10-31,centro,17.9
2022-11-08,centro,4.72
2022-11-09,centro,0.2
2022-11-10,centro,0.0
2022-11-11,centro,2.4000000000000004
2022-11-12,centro,2.7800000000000002
2022-11-13,centro,13.19
2022-11-14,centro,3.1900000000000004
2022-11-15,centro,0.0
2022-11-23,centro,2.38
2022-11-25,centro,1.59
2022-11-26,centro,45.61
2022-11-27,centro,51.47
2022-11-28,centro,32.980000000000004
2022-11-29,centro,26.950000000000003
2022-11-30,centro,17.2
2022-12-01,centro,20.8
2022-12-02,centro,25.17
2022-12-03,centro,18.400000000000002
2022-12-04,centro,8.200000000000001
2022-12-05,centro,0.8
2022-12-06,centro,0.0
2022-12-07,centro,0.0
2022-12-08,centro,0.0
2022-12-09,centro,0.0
2022-12-10,centro,0.0
2022-12-11,centro,0.0
2022-12-12,centro,0.0
2022-12-13,centro,0.0
2022-12-14,centro,0.0
2022-12-15,centro,0.0
2022-12-16,centro,0.0
2022-12-17,centro,0.0
2022-12-18,centro,0.0
2022-12-19,centro,0.0
2022-12-20,centro,0.0
2022-12-21,centro,0.0
2022-12-22,centro,0.0
2022-12-23,centro,0.0
2022-12-24,centro,0.0
2022-12-25,centro,0.0
2022-12-26,centro,0.0
2022-12-27,centro,0.0
2022-12-28,centro,0.0
2022-12-29,centro,0.0
2022-12-30,centro,0.0
2022-12-31,centro,0.0
2023-01-01,centro,0.0
2023-01-02,centro,0.0
2023-01-03,centro,0.0
2023-01-04,centro,0.0
2023-01-05,centro,0.0
2023-01-06,centro,0.0
2023-01-07,centro,0.0
2023-01-08,centro,0.0
2023-01-09,centro,0.0
2023-01-14,centro,0.0
2023-01-15,centro,0.0
2023-01-16,centro,0.0
2023-01-17,centro,0.0
2023-01-18,centro,0.0
2023-01-19,centro,0.0
2023-01-20,centro,0.0
2023-01-21,centro,0.0
2023-01-22,centro,0.0
2023-01-23,centro,0.0
2023-01-24,centro,0.0
2023-01-26,centro,0.0
2023-01-28,centro,0.0
2023-01-29,centro,0.0
2023-01-30,centro,0.0
2023-01-31,centro,0.0
2023-02-01,centro,0.0
2023-02-02,centro,0.0
2023-02-03,centro,0.0
2023-02-04,centro,0.0
2023-02-05,centro,0.0
2023-02-07,centro,0.0
2023-02-09,centro,0.0
2023-02-10,centro,0.0
2023-02-11,centro,0.0
2023-02-13,centro,0.0
2023-02-14,centro,0.0
2023-02-15,centro,0.0
2023-02-16,centro,0.0
2023-02-17,centro,0.0
2023-02-18,centro,0.0
2023-02-19,centro,0.0
2023-02-20,centro,0.0
2023-02-21,centro,0.0
2023-02-22,centro,0.0
2023-02-23,centro,0.0
2023-02-24,centro,0.0
2023-02-25,centro,0.0
2023-02-26,centro,0.0
2023-02-27,centro,0.0
2023-02-28,centro,0.0
2023-03-01,centro,0.0
2023-03-02,centro,0.0
2023-03-03,centro,0.0
2023-03-04,centro,0.0
2023-03-05,centro,0.0
2023-03-06,centro,0.0
2023-03-07,centro,0.0
2023-03-08,centro,0.0
2023-03-09,centro,0.0
2023-03-10,centro,0.0
2023-03-11,centro,0.0
2023-03-12,centro,0.0
2023-03-13,centro,0.0
2023-03-14,centro,0.0
2023-03-15,centro,0.0
2023-03-16,centro,0.0
2023-03-17,centro,0.0
2023-03-18,centro,0.0
2023-03-19,centro,0.0
2023-03-24,centro,0.0
2023-03-27,centro,0.0
2023-03-28,centro,0.0
2023-04-06,centro,0.0
2023-04-07,centro,0.0
2023-04-08,centro,0.0
2023-04-09,centro,0.0
2023-04-10,centro,0.0
2023-04-11,centro,0.0
2023-04-14,centro,0.0
2023-04-15,centro,0.0
2023-04-16,centro,0.0
2023-04-17,centro,0.0
2023-04-18,centro,0.0
2023-04-19,centro,0.0
2023-04-20,centro,0.0
2023-04-22,centro,0.0
2023-04-23,centro,0.0
2023-04-24,centro,0.0
2023-04-25,centro,0.0
2023-04-26,centro,0.0
2023-04-27,centro,0.0
2023-04-28,centro,0.0
2023-04-29,centro,0.0
2023-04-30,centro,0.0
2023-05-08,centro,0.0
2023-05-28,centro,0.0
2023-05-29,centro,0.0
2023-05-30,centro,0.0
2023-05-31,centro,0.0
2023-06-12,centro,0.0
2023-06-13,centro,0.0
2023-06-14,centro,0.0
2023-06-15,centro,0.0
2023-06-16,centro,0.0
2023-06-18,centro,0.0
2023-06-19,centro,0.0
2023-06-20,centro,0.0
2023-06-22,centro,0.0
2023-06-23,centro,0.0
2023-06-25,centro,0.0
2023-07-02,centro,0.0
2023-07-03,centro,0.0
2023-07-04,centro,0.0
2023-07-08,centro,0.0
2023-07-10,centro,0.0
2023-07-11,centro,0.0
2023-07-12,centro,0.0
2023-07-13,centro,0.0
2023-07-14,centro,0.0
2023-07-15,centro,0.0
2023-07-16,centro,0.0
2023-07-17,centro,0.0
2023-07-18,centro,0.0
2023-07-19,centro,0.0
2023-07-20,centro,0.0
2023-07-21,centro,0.0
2023-07-22,centro,0.0
2023-07-27,centro,0.0
2023-07-28,centro,0.0
2023-07-29,centro,0.0
2023-08-07,centro,0.0
2023-08-08,centro,0.0
2023-08-09,centro,0.0
2023-08-10,centro,0.0
2023-08-11,centro,0.0
2023-08-12,centro,0.0
2023-08-13,centro,0.0
2023-08-15,centro,0.0
2023-08-17,centro,0.0
2023-08-18,centro,0.0
2023-08-19,centro,0.0
2023-08-20,centro,0.0
2023-08-21,centro,0.0
2023-08-25,centro,0.0
2023-08-26,centro,0.0
2023-08-29,centro,0.0
2023-09-02,centro,0.0
2023-09-04,centro,0.0
2023-09-05,centro,0.41
2023-09-06,centro,0.4
2023-09-07,centro,1.4000000000000001
2023-09-08,centro,0.2
2023-09-09,centro,0.0
2023-09-10,centro,0.0
2023-09-11,centro,0.0
2023-09-12,centro,0.0
2023-09-13,centro,3.15
2023-09-14,centro,0.0
2023-09-15,centro,0.0
2023-09-16,centro,0.0
2023-09-17,centro,0.0
2023-09-18,centro,0.0
2023-09-19,centro,4.94
2023-09-20,centro,4.91
2023-09-21,centro,0.0
2023-09-22,centro,1.19
2023-09-23,centro,0.0
2023-09-24,centro,6.5
2023-09-25,centro,5.94
2023-09-26,centro,15.6
2023-09-27,centro,36.8
2023-09-28,centro,0.2
2023-09-29,centro,13.42
2023-09-30,centro,5.970000000000001
2023-10-01,centro,8.12
2023-10-02,centro,0.0
2023-10-03,centro,0.0
2023-10-04,centro,88.43
2023-10-05,centro,11.020000000000001
2023-10-06,centro,1.8
2023-10-07,centro,34.51
2023-10-08,centro,64.53
2023-10-09,centro,0.99
2023-10-10,centro,0.0
2023-10-11,centro,0.0
2023-10-12,centro,95.85
2023-10-13,centro,9.290000000000001
2023-10-14,centro,1.5899999999999999
2023-10-15,centro,0.2
2023-10-16,centro,29.0
2023-10-17,centro,5.95
2023-10-18,centro,0.0
2023-10-19,centro,1.2000000000000002
2023-10-20,centro,4.16
2023-10-21,centro,0.4
2023-10-22,centro,0.0
2023-10-23,centro,0.0
2023-10-24,centro,0.0
2023-10-25,centro,0.2
2023-10-26,centro,7.510000000000001
2023-10-27,centro,4.0
2023-10-28,centro,33.84
2023-10-29,centro,25.07
2023-10-30,centro,32.94
2023-10-31,centro,6.5600000000000005
2023-11-01,centro,1.9900000000000002
2023-11-02,centro,17.54
2023-11-03,centro,80.65
2023-11-04,centro,0.0
2023-11-05,centro,0.0
2023-11-06,centro,0.0
2023-11-07,centro,0.0
2023-11-08,centro,0.0
2023-11-09,centro,0.0
2023-11-10,centro,1.8
2023-11-11,centro,1.78
2023-11-12,centro,0.2
2023-11-13,centro,17.86
2023-11-14,centro,3.3800000000000003
2023-11-15,centro,0.6000000000000001
2023-11-16,centro,10.45
2023-11-17,centro,10.57
2023-11-18,centro,3.4000000000000004
2023-11-19,centro,2.4000000000000004
2023-11-20,centro,1.8
2023-11-21,centro,1.6
2023-11-22,centro,1.2000000000000002
2023-11-23,centro,1.8
2023-11-24,centro,2.0
2023-11-25,centro,2.2
2023-11-26,centro,2.2
2023-11-27,centro,2.6
2023-11-28,centro,4.0
2023-11-29,centro,4.800000000000001
2023-11-30,centro,3.8000000000000003
2023-12-01,centro,2.6
2023-12-02,centro,1.8
2023-12-03,centro,2.2
2023-12-04,centro,2.6
2023-12-05,centro,2.4000000000000004
2023-12-06,centro,3.6
2023-12-07,centro,3.4000000000000004
2023-12-08,centro,2.8000000000000003
2023-12-09,centro,2.8000000000000003
2023-12-10,centro,2.4000000000000004
2023-12-11,centro,2.8000000000000003
2023-12-12,centro,2.6
2023-12-13,centro,2.4000000000000004
2023-12-14,centro,2.2
2023-12-15,centro,1.6
2023-12-16,centro,1.2000000000000002
2023-12-17,centro,0.6000000000000001
2023-12-18,centro,0.0
2023-12-19,centro,0.0
2023-12-20,centro,0.2
2023-12-21,centro,11.47
2023-12-22,centro,0.0
2023-12-23,centro,0.0
2023-12-24,centro,0.0
2023-12-25,centro,4.92
2023-12-26,centro,0.0
2023-12-27,centro,0.0
2023-12-28,centro,0.0
2023-12-29,centro,0.0
2023-12-30,centro,0.0
2023-12-31,centro,4.140000000000001
2024-01-01,centro,0.8
2024-01-02,centro,1.76
2024-01-03,centro,19.2
2024-01-04,centro,4.800000000000001
2024-01-05,centro,24.25
2024-01-06,centro,4.4
2024-01-07,centro,0.0
2024-01-08,centro,0.0
2024-01-09,centro,19.37
2024-01-10,centro,0.6000000000000001
2024-01-11,centro,8.66
2024-01-12,centro,12.190000000000001
2024-01-13,centro,4.6000000000000005
2024-01-14,centro,2.8000000000000003
2024-01-15,centro,1.8
2024-01-16,centro,1.6
2024-01-17,centro,1.6
2024-01-18,centro,1.4000000000000001
2024-01-19,centro,1.6
2024-01-20,centro,1.6
2024-01-21,centro,2.0
2024-01-22,centro,2.0
2024-01-23,centro,2.0
2024-01-24,centro,2.0
2024-01-25,centro,2.0
2024-01-26,centro,1.8
2024-02-03,centro,1.6
2024-02-04,centro,1.4000000000000001
2024-02-05,centro,1.4000000000000001
2024-02-06,centro,1.4000000000000001
2024-02-13,centro,17.11
2024-02-14,centro,11.200000000000001
2024-02-15,centro,5.4
2024-02-16,centro,3.8000000000000003
2024-02-17,centro,3.0
2024-02-18,centro,2.8000000000000003
2024-02-19,centro,3.0
2024-02-20,centro,7.98
2024-02-21,centro,18.240000000000002
2024-02-22,centro,42.45
2024-02-23,centro,0.0
2024-02-24,centro,24.0
2024-02-25,centro,8.200000000000001
2024-02-26,centro,14.26
2024-02-27,centro,80.2
2024-02-28,centro,1.0
2024-02-29,centro,41.67
2024-03-01,centro,20.66
2024-03-02,centro,0.8
2024-03-03,centro,0.0
2024-03-04,centro,3.7399999999999998
2024-03-05,centro,13.290000000000001
2024-03-06,centro,3.2
2024-03-07,centro,7.34
2024-03-08,centro,18.34
2024-03-09,centro,22.12
2024-03-10,centro,4.800000000000001
2024-03-11,centro,0.2
2024-03-12,centro,0.0
2024-03-13,centro,0.0
2024-03-15,centro,0.0
2024-03-17,centro,11.780000000000001
2024-03-18,centro,10.600000000000001
2024-03-23,centro,4.0
2024-03-24,centro,6.37
2024-03-25,centro,1.6
2024-03-26,centro,0.0
2024-04-02,centro,0.6000000000000001
2024-04-04,centro,2.98
2024-04-05,centro,3.7600000000000002
2024-04-06,centro,6.800000000000001
2024-04-08,centro,1.4000000000000001
2024-04-09,centro,1.4000000000000001
2024-04-12,centro,11.13
2024-04-13,centro,20.310000000000002
2024-04-14,centro,32.83
2024-04-15,centro,32.410000000000004
2024-04-16,centro,31.25
2024-04-17,centro,23.8
2024-04-18,centro,18.8
2024-04-19,centro,12.600000000000001
2024-04-20,centro,4.800000000000001
2024-04-21,centro,0.0
2024-04-22,centro,0.0
2024-04-23,centro,0.0
2024-04-24,centro,0.6000000000000001
2024-04-25,centro,3.99
2024-04-26,centro,2.4000000000000004
2024-04-27,centro,1.0
2024-04-28,centro,5.57
2024-04-29,centro,3.4000000000000004
2024-04-30,centro,2.4000000000000004
2024-05-01,centro,2.0
2024-05-02,centro,9.8
2024-05-03,centro,9.8
2024-05-04,centro,4.800000000000001
2024-05-05,centro,2.6
2024-05-06,centro,1.6
2024-05-07,centro,1.4000000000000001
2024-05-08,centro,1.4000000000000001
2024-05-09,centro,1.0
2024-05-10,centro,1.2000000000000002
2024-05-11,centro,1.2000000000000002
2024-05-12,centro,1.0
2024-05-13,centro,0.8
2024-05-14,centro,1.2000000000000002
2024-05-15,centro,1.2000000000000002
2024-05-16,centro,1.4000000000000001
2024-05-17,centro,1.2000000000000002
2024-05-18,centro,1.2000000000000002
2024-05-19,centro,1.4000000000000001
2024-05-20,centro,1.4000000000000001
2024-05-21,centro,1.4000000000000001
2024-05-22,centro,1.6
2024-05-23,centro,1.4000000000000001
2024-05-24,centro,1.4000000000000001
2024-05-25,centro,1.4000000000000001
2024-05-26,centro,1.0
2024-05-27,centro,1.4000000000000001
2024-05-28,centro,1.4000000000000001
2024-05-29,centro,1.2000000000000002
2024-05-30,centro,1.2000000000000002
2024-05-31,centro,1.2000000000000002
2024-06-01,centro,1.4000000000000001
2024-06-02,centro,1.2000000000000002
2024-06-03,centro,1.4000000000000001
2024-06-04,centro,1.0
2024-06-05,centro,1.2000000000000002
2024-06-06,centro,1.0
2024-06-07,centro,1.2000000000000002
2024-06-08,centro,1.0
2024-06-09,centro,1.0
2024-06-10,centro,0.8
2024-06-11,centro,0.8
2024-06-12,centro,0.8
2024-06-13,centro,0.8
2024-06-14,centro,0.6000000000000001
2024-06-15,centro,0.4
2024-06-16,centro,0.2
2024-06-17,centro,0.4
2024-06-18,centro,0.2
2024-06-19,centro,0.2
2024-06-20,centro,0.2
2024-06-21,centro,0.2
2024-06-22,centro,0.0
2024-06-23,centro,0.0
2024-06-24,centro,3.8000000000000003
2024-06-25,centro,7.4
2024-06-26,centro,0.8
2024-06-27,centro,0.4
2024-06-28,centro,0.6000000000000001
2024-06-29,centro,17.54
2024-06-30,centro,10.0
2024-07-01,centro,3.4000000000000004
2024-07-02,centro,0.0
2024-07-03,centro,0.0
2024-07-04,centro,0.0
2024-07-05,centro,0.0
2024-07-06,centro,1.2000000000000002
2024-07-07,centro,2.8000000000000003
2024-07-08,centro,10.59
2024-07-09,centro,3.0
2024-07-10,centro,5.2
2024-07-11,centro,0.8
2024-07-12,centro,1.2000000000000002
2024-07-13,centro,10.200000000000001
2024-07-14,centro,2.8000000000000003
2024-07-15,centro,27.36
2024-07-16,centro,37.92
2024-07-17,centro,32.82
2024-07-18,centro,43.89
2024-07-19,centro,0.0
2024-07-20,centro,0.2
2024-07-21,centro,0.0
2024-07-22,centro,0.0
2024-07-23,centro,0.0
2024-07-24,centro,0.0
2024-07-25,centro,0.0
2024-07-26,centro,0.0
2024-07-27,centro,0.0
2024-07-28,centro,0.0
2024-07-29,centro,14.83
2024-07-30,centro,1.6
2024-07-31,centro,0.6000000000000001
2024-08-01,centro,0.0
2024-08-02,centro,0.0
2024-08-03,centro,0.0
2024-08-04,centro,0.0
2024-08-05,centro,0.0
2024-08-06,centro,0.0
2024-08-07,centro,0.0
2024-08-21,centro,3.18
2024-08-22,centro,0.0
2024-08-23,centro,15.540000000000001
2024-08-24,centro,15.100000000000001
2024-08-25,centro,0.6000000000000001
2024-08-26,centro,0.0
2024-08-27,centro,0.0
2024-08-28,centro,0.0
2024-08-29,centro,0.0
2024-08-30,centro,0.0
2024-08-31,centro,0.0
2024-09-01,centro,0.0
2024-09-02,centro,0.0
2024-09-03,centro,0.0
2024-09-04,centro,0.0
2024-09-05,centro,2.2
2024-09-06,centro,1.4000000000000001
2024-09-07,centro,1.2000000000000002
2024-09-08,centro,0.0
2024-09-09,centro,0.0
2024-09-10,centro,0.0
2024-09-11,centro,0.0
2024-09-12,centro,0.0
2024-09-13,centro,0.0
2024-09-14,centro,4.970000000000001
2024-09-15,centro,12.450000000000001
2024-09-16,centro,14.82
2024-09-17,centro,1.0
2024-09-18,centro,0.8
2024-09-19,centro,0.6000000000000001
2024-09-20,centro,6.6000000000000005
2024-09-21,centro,3.2
2024-09-22,centro,0.6000000000000001
2024-09-23,centro,0.4
2024-09-24,centro,0.6000000000000001
2024-09-25,centro,0.4
2024-09-26,centro,0.4
2024-09-27,centro,0.4
2024-09-28,centro,0.4
2024-09-29,centro,0.4
2024-09-30,centro,0.2
2024-10-01,centro,0.4
2024-10-02,centro,0.4
2024-10-03,centro,0.2
2024-10-04,centro,0.4
2024-10-05,centro,0.2
2024-10-06,centro,0.4
2024-10-07,centro,0.2
2024-10-08,centro,0.4
2024-10-09,centro,0.2
2024-10-10,centro,0.4
2024-10-11,centro,0.4
2024-10-12,centro,1.8
2024-10-13,centro,0.4
2024-10-14,centro,0.8
2024-10-15,centro,0.6000000000000001
2024-10-16,centro,1.0
2024-10-17,centro,1.2000000000000002
2024-10-18,centro,1.4000000000000001
2024-10-19,centro,1.2000000000000002
2024-10-20,centro,1.0
2024-10-21,centro,0.8
2024-10-22,centro,0.8
2024-10-23,centro,0.6000000000000001
2024-10-24,centro,0.4
2024-10-25,centro,0.0
2024-10-26,centro,0.2
2024-10-27,centro,0.2
2024-10-28,centro,0.0
2024-10-29,centro,0.0
2024-10-30,centro,0.0
2024-10-31,centro,0.0
2024-11-01,centro,0.0
2024-11-02,centro,0.2
2024-11-03,centro,0.0
2024-11-04,centro,0.0
2024-11-05,centro,0.2
2024-11-06,centro,0.0
2024-11-07,centro,0.2
2024-11-08,centro,0.0
2024-11-09,centro,0.0
2024-11-10,centro,0.0
2024-11-11,centro,0.0
2024-11-12,centro,0.0
2024-11-13,centro,0.0
2024-11-14,centro,0.2
2024-11-15,centro,0.0
2024-11-16,centro,0.6000000000000001
2024-11-17,centro,1.2000000000000002
2024-11-18,centro,0.6000000000000001
2024-11-19,centro,0.2
2024-11-20,centro,0.2
2024-11-21,centro,0.0
2024-11-22,centro,0.6000000000000001
2024-11-23,centro,11.8
2024-11-24,centro,85.02
2024-11-25,centro,1.3800000000000001
2024-11-26,centro,0.0
2024-11-27,centro,1.77
2024-11-28,centro,19.25
2024-11-29,centro,1.0
2024-11-30,centro,2.19
2024-12-01,centro,0.99
2024-12-02,centro,0.0
2024-12-03,centro,2.6
2024-12-04,centro,4.38
2024-12-05,centro,0.8
2024-12-06,centro,5.71
2024-12-07,centro,112.71000000000001
2024-12-08,centro,26.23
2024-12-09,centro,57.56
2024-12-10,centro,17.0
2024-12-11,centro,13.620000000000001
2024-12-12,centro,4.93
2024-12-13,centro,0.0
2024-12-14,centro,26.56
2024-12-15,centro,0.2
2024-12-16,centro,0.0
2024-12-17,centro,0.0
2024-12-18,centro,4.7299999999999995
2024-12-19,centro,0.0
2024-12-20,centro,29.02
2024-12-21,centro,0.0
2024-12-22,centro,6.7
2024-12-23,centro,6.34
2024-12-24,centro,12.450000000000001
2024-12-25,centro,2.37
2024-12-26,centro,25.259999999999998
2024-12-28,centro,1.4000000000000001
2024-12-30,centro,19.29
2024-12-31,centro,0.0
2025-01-02,centro,32.68
2025-01-05,centro,0.4
2025-01-06,centro,6.71
2025-01-07,centro,5.9
2025-01-08,centro,39.36
2025-01-09,centro,26.96
2025-01-10,centro,0.6000000000000001
2025-01-11,centro,1.59
2025-01-12,centro,5.140000000000001
2025-01-16,centro,50.38
2025-01-17,centro,59.01
2025-01-18,centro,0.2
2025-01-19,centro,0.0
2025-01-20,centro,1.78
2025-01-21,centro,21.25
2025-01-22,centro,0.4
2025-01-23,centro,0.0
2025-01-24,centro,1.0
2025-01-25,centro,22.900000000000002
2025-01-26,centro,0.2
2025-01-27,centro,0.0
2025-01-28,centro,0.0
2025-01-29,centro,10.42
2025-01-30,centro,6.53
2025-01-31,centro,0.6000000000000001
2025-02-01,centro,17.71
2025-02-02,centro,21.45
2025-02-03,centro,14.58
2025-02-04,centro,8.45
2025-02-05,centro,3.96
2025-02-06,centro,0.6000000000000001
2025-02-07,centro,0.4
2025-02-08,centro,5.54
2025-02-09,centro,0.0
2025-02-10,centro,0.0
2025-02-11,centro,0.0
2025-02-12,centro,1.37
2025-02-13,centro,56.39
2025-02-14,centro,0.2
2025-02-15,centro,0.0
2025-02-16,centro,12.790000000000001
2025-02-17,centro,9.63
2025-02-18,centro,10.65
2025-02-19,centro,5.19
2025-02-20,centro,0.4
2025-02-21,centro,0.0
2025-02-22,centro,0.0
2025-02-23,centro,0.0
2025-02-24,centro,0.0
2025-02-25,centro,0.0
2025-02-26,centro,0.0
2025-02-27,centro,0.0
2025-02-28,centro,0.0
2025-03-01,centro,0.0
2025-03-02,centro,0.0
2025-03-03,centro,0.0
2025-03-04,centro,0.0
2025-03-05,centro,0.0
2025-03-06,centro,0.0
2025-03-07,centro,2.17
2025-03-08,centro,0.0
2025-03-09,centro,2.18
2025-03-10,centro,0.2
2025-03-11,centro,3.98
2025-03-12,centro,20.47
2025-03-13,centro,35.35
2025-03-14,centro,0.0
2025-03-15,centro,0.2
2025-03-16,centro,0.2
2025-03-17,centro,1.78
2025-03-18,centro,0.0
2025-03-19,centro,0.0
2025-03-20,centro,0.0
2025-03-21,centro,1.3900000000000001
2025-03-22,centro,0.0
2025-03-23,centro,0.0
2025-03-24,centro,0.0
2025-03-25,centro,2.58
2025-03-26,centro,10.68
2025-03-27,centro,2.6
2025-03-28,centro,0.2
2025-03-29,centro,0.0
2025-03-30,centro,0.0
2025-03-31,centro,0.0
2025-04-01,centro,0.0
2025-04-02,centro,0.0
2025-04-03,centro,0.4
